,RES,Load,Mandatory Hydro,Total FRR
2021-10-21 16:00:00,1770.0,5576.0,35.0,1734.0
2021-10-21 16:30:00,1500.0,5665.0,35.0,1834.0
2021-10-21 17:00:00,1280.0,5743.0,0.0,1884.0
2021-10-21 17:30:00,1190.0,5921.0,0.0,1974.0
2021-10-21 18:00:00,1200.0,6188.0,545.0,1954.0
2021-10-21 18:30:00,1230.0,6322.0,545.0,1974.0
2021-10-21 19:00:00,1240.0,6342.0,534.0,1994.0
2021-10-21 19:30:00,1250.0,6342.0,534.0,1994.0
2021-10-21 20:00:00,1240.0,6055.0,356.0,1944.0
2021-10-21 20:30:00,1230.0,5757.0,356.0,1904.0
2021-10-21 21:00:00,1220.0,5450.0,141.0,1754.0
2021-10-21 21:30:00,1210.0,5235.0,141.0,1714.0
2021-10-21 22:00:00,1200.0,5122.0,26.0,1754.0
2021-10-21 22:30:00,1180.0,4937.0,26.0,1734.0
2021-10-21 23:00:00,1160.0,4671.0,0.0,1604.0
2021-10-21 23:30:00,1140.0,4466.0,0.0,1564.0
2021-10-22 00:00:00,1120.0,4400.0,0.0,894.0
2021-10-22 00:30:00,1100.0,4296.0,0.0,884.0
2021-10-22 01:00:00,1080.0,4254.0,0.0,894.0
2021-10-22 01:30:00,1050.0,4211.0,0.0,904.0
2021-10-22 02:00:00,1020.0,4201.0,0.0,894.0
2021-10-22 02:30:00,980.0,4172.0,0.0,894.0
2021-10-22 03:00:00,940.0,4121.0,0.0,894.0
2021-10-22 03:30:00,900.0,4121.0,0.0,894.0
2021-10-22 04:00:00,860.0,4177.0,26.0,924.0
2021-10-22 04:30:00,820.0,4320.0,26.0,934.0
2021-10-22 05:00:00,780.0,4527.0,26.0,1214.0
2021-10-22 05:30:00,750.0,4819.0,26.0,1244.0
2021-10-22 06:00:00,700.0,5100.0,26.0,1784.0
2021-10-22 06:30:00,720.0,5346.0,26.0,1944.0
2021-10-22 07:00:00,810.0,5511.0,65.0,1924.0
2021-10-22 07:30:00,1000.0,5741.0,65.0,1934.0
2021-10-22 08:00:00,1300.0,5962.0,65.0,1914.0
2021-10-22 08:30:00,1600.0,6095.0,65.0,1844.0
2021-10-22 09:00:00,1880.0,6126.0,18.0,1894.0
2021-10-22 09:30:00,2120.0,6141.0,18.0,1804.0
2021-10-22 10:00:00,2320.0,6124.0,44.0,1704.0
2021-10-22 10:30:00,2480.0,6132.0,44.0,1664.0
2021-10-22 11:00:00,2590.0,6165.0,42.0,1644.0
2021-10-22 11:30:00,2670.0,6169.0,42.0,1644.0
2021-10-22 12:00:00,2710.0,6129.0,26.0,1624.0
2021-10-22 12:30:00,2740.0,6062.0,26.0,1614.0
2021-10-22 13:00:00,2680.0,5905.0,26.0,1644.0
2021-10-22 13:30:00,2590.0,5805.0,26.0,1654.0
2021-10-22 14:00:00,2490.0,5705.0,64.0,1684.0
2021-10-22 14:30:00,2310.0,5621.0,64.0,1704.0
2021-10-22 15:00:00,2080.0,5554.0,99.0,1664.0
2021-10-22 15:30:00,1780.0,5525.0,99.0,1764.0
2021-10-22 16:00:00,1420.0,5532.0,99.0,1734.0
2021-10-22 16:30:00,1130.0,5574.0,99.0,1864.0
2021-10-22 17:00:00,900.0,5651.0,314.0,1884.0
2021-10-22 17:30:00,780.0,5858.0,314.0,1914.0
2021-10-22 18:00:00,790.0,6224.0,599.0,1964.0
2021-10-22 18:30:00,800.0,6352.0,599.0,1974.0
2021-10-22 19:00:00,810.0,6355.0,610.0,1994.0
2021-10-22 19:30:00,820.0,6355.0,610.0,2034.0
2021-10-22 20:00:00,830.0,6077.0,341.0,1954.0
2021-10-22 20:30:00,830.0,5787.0,341.0,1844.0
2021-10-22 21:00:00,810.0,5484.0,116.0,1754.0
2021-10-22 21:30:00,800.0,5284.0,116.0,1664.0
2021-10-22 22:00:00,800.0,5185.0,26.0,1724.0
2021-10-22 22:30:00,790.0,5020.0,26.0,1714.0
2021-10-22 23:00:00,770.0,4773.0,0.0,1634.0
2021-10-22 23:30:00,760.0,4573.0,0.0,1594.0
2021-10-23 00:00:00,780.0,4452.0,0.0,864.0
2021-10-23 00:30:00,760.0,4362.0,0.0,864.0
2021-10-23 01:00:00,750.0,4308.0,0.0,884.0
2021-10-23 01:30:00,730.0,4258.0,0.0,894.0
2021-10-23 02:00:00,700.0,4204.0,0.0,884.0
2021-10-23 02:30:00,680.0,4169.0,0.0,884.0
2021-10-23 03:00:00,650.0,4156.0,0.0,884.0
2021-10-23 03:30:00,620.0,4157.0,0.0,884.0
2021-10-23 04:00:00,590.0,4181.0,0.0,894.0
2021-10-23 04:30:00,560.0,4241.0,0.0,904.0
2021-10-23 05:00:00,540.0,4359.0,0.0,1204.0
2021-10-23 05:30:00,510.0,4477.0,0.0,1244.0
2021-10-23 06:00:00,490.0,4594.0,0.0,1734.0
2021-10-23 06:30:00,480.0,4705.0,0.0,1844.0
2021-10-23 07:00:00,590.0,4945.0,65.0,1854.0
2021-10-23 07:30:00,780.0,5146.0,65.0,1864.0
2021-10-23 08:00:00,1060.0,5406.0,117.0,1864.0
2021-10-23 08:30:00,1310.0,5591.0,117.0,1794.0
2021-10-23 09:00:00,1550.0,5691.0,82.0,1804.0
2021-10-23 09:30:00,1750.0,5798.0,82.0,1684.0
2021-10-23 10:00:00,1920.0,5889.0,82.0,1564.0
2021-10-23 10:30:00,2050.0,5965.0,82.0,1544.0
2021-10-23 11:00:00,2150.0,6036.0,82.0,1584.0
2021-10-23 11:30:00,2220.0,6090.0,82.0,1584.0
2021-10-23 12:00:00,2260.0,6099.0,52.0,1584.0
2021-10-23 12:30:00,2280.0,6052.0,52.0,1594.0
2021-10-23 13:00:00,2220.0,5860.0,52.0,1564.0
2021-10-23 13:30:00,2140.0,5728.0,52.0,1564.0
2021-10-23 14:00:00,2030.0,5592.0,52.0,1564.0
2021-10-23 14:30:00,1870.0,5431.0,52.0,1564.0
2021-10-23 15:00:00,1650.0,5388.0,87.0,1564.0
2021-10-23 15:30:00,1380.0,5348.0,87.0,1624.0
2021-10-23 16:00:00,1060.0,5355.0,101.0,1644.0
2021-10-23 16:30:00,790.0,5398.0,101.0,1804.0
2021-10-23 17:00:00,570.0,5496.0,439.0,1764.0
2021-10-23 17:30:00,460.0,5709.0,439.0,1874.0
2021-10-23 18:00:00,450.0,6057.0,537.0,1934.0
2021-10-23 18:30:00,450.0,6115.0,537.0,1934.0
2021-10-23 19:00:00,450.0,6118.0,592.0,1984.0
2021-10-23 19:30:00,450.0,6115.0,592.0,2014.0
2021-10-23 20:00:00,440.0,5840.0,380.0,1944.0
2021-10-23 20:30:00,440.0,5577.0,380.0,1744.0
2021-10-23 21:00:00,440.0,5333.0,90.0,1684.0
2021-10-23 21:30:00,440.0,5140.0,90.0,1644.0
2021-10-23 22:00:00,440.0,4991.0,0.0,1664.0
2021-10-23 22:30:00,430.0,4791.0,0.0,1684.0
2021-10-23 23:00:00,420.0,4546.0,0.0,1634.0
2021-10-23 23:30:00,420.0,4350.0,0.0,1634.0
2021-10-24 00:00:00,430.0,4355.0,0.0,874.0
2021-10-24 00:30:00,450.0,4252.0,0.0,874.0
2021-10-24 01:00:00,480.0,4183.0,0.0,884.0
2021-10-24 01:30:00,500.0,4133.0,0.0,884.0
2021-10-24 02:00:00,520.0,4083.0,0.0,884.0
2021-10-24 02:30:00,540.0,4044.0,0.0,884.0
2021-10-24 03:00:00,570.0,4003.0,0.0,884.0
2021-10-24 03:30:00,610.0,4003.0,0.0,884.0
2021-10-24 04:00:00,660.0,4024.0,0.0,894.0
2021-10-24 04:30:00,710.0,4074.0,0.0,904.0
2021-10-24 05:00:00,760.0,4131.0,0.0,1224.0
2021-10-24 05:30:00,810.0,4201.0,0.0,1264.0
2021-10-24 06:00:00,880.0,4267.0,0.0,1694.0
2021-10-24 06:30:00,940.0,4341.0,0.0,1794.0
2021-10-24 07:00:00,1090.0,4522.0,135.0,1854.0
2021-10-24 07:30:00,1280.0,4663.0,135.0,1844.0
2021-10-24 08:00:00,1510.0,4826.0,207.0,1844.0
2021-10-24 08:30:00,1730.0,4966.0,207.0,1794.0
2021-10-24 09:00:00,1920.0,5088.0,176.0,1734.0
2021-10-24 09:30:00,2070.0,5195.0,176.0,1634.0
2021-10-24 10:00:00,2180.0,5293.0,84.0,1594.0
2021-10-24 10:30:00,2260.0,5348.0,84.0,1574.0
2021-10-24 11:00:00,2310.0,5359.0,84.0,1594.0
2021-10-24 11:30:00,2360.0,5360.0,84.0,1584.0
2021-10-24 12:00:00,2390.0,5326.0,68.0,1584.0
2021-10-24 12:30:00,2420.0,5196.0,68.0,1584.0
2021-10-24 13:00:00,2430.0,4979.0,52.0,1564.0
2021-10-24 13:30:00,2430.0,4908.0,52.0,1564.0
2021-10-24 14:00:00,2410.0,4827.0,52.0,1584.0
2021-10-24 14:30:00,2360.0,4787.0,52.0,1584.0
2021-10-24 15:00:00,2280.0,4782.0,87.0,1604.0
2021-10-24 15:30:00,2190.0,4818.0,87.0,1654.0
2021-10-24 16:00:00,2080.0,4900.0,101.0,1664.0
2021-10-24 16:30:00,2030.0,5033.0,101.0,1744.0
2021-10-24 17:00:00,2020.0,5237.0,284.0,1694.0
2021-10-24 17:30:00,2050.0,5480.0,284.0,1834.0
2021-10-24 18:00:00,2120.0,5750.0,515.0,1984.0
2021-10-24 18:30:00,2200.0,5871.0,515.0,2014.0
2021-10-24 19:00:00,2280.0,5873.0,564.0,2044.0
2021-10-24 19:30:00,2350.0,5875.0,564.0,2074.0
2021-10-24 20:00:00,2410.0,5701.0,315.0,1914.0
2021-10-24 20:30:00,2450.0,5510.0,315.0,1754.0
2021-10-24 21:00:00,2480.0,5278.0,90.0,1754.0
2021-10-24 21:30:00,2510.0,5091.0,90.0,1714.0
2021-10-24 22:00:00,2550.0,4940.0,0.0,1734.0
2021-10-24 22:30:00,2580.0,4764.0,0.0,1734.0
2021-10-24 23:00:00,2620.0,4528.0,0.0,1704.0
2021-10-24 23:30:00,2650.0,4290.0,0.0,1704.0
2021-10-25 00:00:00,2780.0,4119.0,0.0,1064.0
2021-10-25 00:30:00,2800.0,4007.0,0.0,1064.0
2021-10-25 01:00:00,2830.0,3969.0,0.0,1064.0
2021-10-25 01:30:00,2840.0,3924.0,0.0,1074.0
2021-10-25 02:00:00,2860.0,3878.0,0.0,1084.0
2021-10-25 02:30:00,2870.0,3850.0,0.0,1084.0
2021-10-25 03:00:00,2880.0,3842.0,0.0,1094.0
2021-10-25 03:30:00,2900.0,3840.0,0.0,1094.0
2021-10-25 04:00:00,2920.0,3909.0,0.0,1094.0
2021-10-25 04:30:00,2930.0,4055.0,0.0,1104.0
2021-10-25 05:00:00,2940.0,4274.0,26.0,1404.0
2021-10-25 05:30:00,2950.0,4537.0,26.0,1464.0
2021-10-25 06:00:00,2970.0,4867.0,26.0,1854.0
2021-10-25 06:30:00,2980.0,5109.0,26.0,1934.0
2021-10-25 07:00:00,3050.0,5339.0,45.0,1944.0
2021-10-25 07:30:00,3150.0,5574.0,45.0,1954.0
2021-10-25 08:00:00,3290.0,5794.0,45.0,1944.0
2021-10-25 08:30:00,3440.0,5951.0,45.0,1894.0
2021-10-25 09:00:00,3590.0,5982.0,20.0,1834.0
2021-10-25 09:30:00,3720.0,6016.0,20.0,1784.0
2021-10-25 10:00:00,3850.0,6058.0,20.0,1764.0
2021-10-25 10:30:00,3950.0,6072.0,20.0,1764.0
2021-10-25 11:00:00,4040.0,6084.0,18.0,1764.0
2021-10-25 11:30:00,4100.0,6077.0,18.0,1764.0
2021-10-25 12:00:00,4140.0,6072.0,82.0,1764.0
2021-10-25 12:30:00,4140.0,5957.0,82.0,1764.0
2021-10-25 13:00:00,4120.0,5794.0,80.0,1734.0
2021-10-25 13:30:00,4070.0,5748.0,80.0,1734.0
2021-10-25 14:00:00,4000.0,5677.0,64.0,1724.0
2021-10-25 14:30:00,3880.0,5592.0,64.0,1734.0
2021-10-25 15:00:00,3710.0,5583.0,73.0,1774.0
2021-10-25 15:30:00,3510.0,5563.0,73.0,1774.0
2021-10-25 16:00:00,3290.0,5577.0,73.0,1754.0
2021-10-25 16:30:00,3100.0,5682.0,73.0,1794.0
2021-10-25 17:00:00,2960.0,5917.0,213.0,1744.0
2021-10-25 17:30:00,2890.0,6156.0,213.0,1874.0
2021-10-25 18:00:00,2880.0,6448.0,425.0,2004.0
2021-10-25 18:30:00,2880.0,6581.0,425.0,2014.0
2021-10-25 19:00:00,2880.0,6578.0,564.0,2034.0
2021-10-25 19:30:00,2890.0,6563.0,564.0,2034.0
2021-10-25 20:00:00,2890.0,6279.0,386.0,1904.0
2021-10-25 20:30:00,2880.0,5963.0,386.0,1754.0
2021-10-25 21:00:00,2870.0,5646.0,116.0,1734.0
2021-10-25 21:30:00,2860.0,5416.0,116.0,1684.0
2021-10-25 22:00:00,2840.0,5265.0,26.0,1684.0
2021-10-25 22:30:00,2840.0,5046.0,26.0,1664.0
2021-10-25 23:00:00,2830.0,4789.0,0.0,1634.0
2021-10-25 23:30:00,2830.0,4595.0,0.0,1614.0
2021-10-26 00:00:00,2910.0,4335.0,0.0,1054.0
2021-10-26 00:30:00,2900.0,4214.0,0.0,1064.0
2021-10-26 01:00:00,2890.0,4109.0,0.0,1064.0
2021-10-26 01:30:00,2880.0,4038.0,0.0,1064.0
2021-10-26 02:00:00,2860.0,3994.0,0.0,1054.0
2021-10-26 02:30:00,2840.0,3950.0,0.0,1054.0
2021-10-26 03:00:00,2830.0,3916.0,0.0,1044.0
2021-10-26 03:30:00,2820.0,3912.0,0.0,1044.0
2021-10-26 04:00:00,2820.0,3993.0,0.0,1074.0
2021-10-26 04:30:00,2820.0,4132.0,0.0,1074.0
2021-10-26 05:00:00,2820.0,4341.0,26.0,1334.0
2021-10-26 05:30:00,2810.0,4645.0,26.0,1394.0
2021-10-26 06:00:00,2800.0,5083.0,26.0,1704.0
2021-10-26 06:30:00,2780.0,5387.0,26.0,1794.0
2021-10-26 07:00:00,2860.0,5692.0,45.0,1754.0
2021-10-26 07:30:00,3030.0,5988.0,45.0,1754.0
2021-10-26 08:00:00,3280.0,6291.0,45.0,1724.0
2021-10-26 08:30:00,3520.0,6538.0,45.0,1704.0
2021-10-26 09:00:00,3740.0,6572.0,20.0,1664.0
2021-10-26 09:30:00,3910.0,6582.0,20.0,1644.0
2021-10-26 10:00:00,4040.0,6588.0,20.0,1644.0
2021-10-26 10:30:00,4130.0,6585.0,20.0,1634.0
2021-10-26 11:00:00,4180.0,6551.0,18.0,1634.0
2021-10-26 11:30:00,4200.0,6531.0,18.0,1634.0
2021-10-26 12:00:00,4180.0,6500.0,44.0,1624.0
2021-10-26 12:30:00,4140.0,6420.0,44.0,1624.0
2021-10-26 13:00:00,4050.0,6251.0,42.0,1604.0
2021-10-26 13:30:00,3940.0,6174.0,42.0,1574.0
2021-10-26 14:00:00,3800.0,6065.0,26.0,1574.0
2021-10-26 14:30:00,3620.0,5935.0,26.0,1594.0
2021-10-26 15:00:00,3390.0,5931.0,35.0,1604.0
2021-10-26 15:30:00,3120.0,5939.0,35.0,1594.0
2021-10-26 16:00:00,2790.0,5982.0,35.0,1584.0
2021-10-26 16:30:00,2530.0,6052.0,35.0,1614.0
2021-10-26 17:00:00,2330.0,6137.0,175.0,1584.0
2021-10-26 17:30:00,2230.0,6338.0,175.0,1694.0
2021-10-26 18:00:00,2230.0,6653.0,425.0,1794.0
2021-10-26 18:30:00,2240.0,6754.0,425.0,1804.0
2021-10-26 19:00:00,2250.0,6751.0,564.0,1784.0
2021-10-26 19:30:00,2250.0,6750.0,564.0,1794.0
2021-10-26 20:00:00,2250.0,6460.0,386.0,1694.0
2021-10-26 20:30:00,2240.0,6138.0,386.0,1614.0
2021-10-26 21:00:00,2210.0,5790.0,116.0,1564.0
2021-10-26 21:30:00,2190.0,5555.0,116.0,1544.0
2021-10-26 22:00:00,2180.0,5415.0,26.0,1544.0
2021-10-26 22:30:00,2160.0,5239.0,26.0,1484.0
2021-10-26 23:00:00,2150.0,5010.0,0.0,1454.0
2021-10-26 23:30:00,2130.0,4772.0,0.0,1454.0
2021-10-27 00:00:00,2230.0,4438.0,0.0,924.0
2021-10-27 00:30:00,2220.0,4298.0,0.0,914.0
2021-10-27 01:00:00,2220.0,4226.0,0.0,914.0
2021-10-27 01:30:00,2230.0,4156.0,0.0,934.0
2021-10-27 02:00:00,2240.0,4095.0,0.0,934.0
2021-10-27 02:30:00,2240.0,4096.0,0.0,934.0
2021-10-27 03:00:00,2240.0,4096.0,0.0,934.0
2021-10-27 03:30:00,2250.0,4114.0,0.0,964.0
2021-10-27 04:00:00,2260.0,4187.0,0.0,964.0
2021-10-27 04:30:00,2260.0,4364.0,0.0,984.0
2021-10-27 05:00:00,2260.0,4593.0,26.0,1224.0
2021-10-27 05:30:00,2270.0,4875.0,26.0,1294.0
2021-10-27 06:00:00,2280.0,5227.0,41.0,1534.0
2021-10-27 06:30:00,2290.0,5462.0,41.0,1604.0
2021-10-27 07:00:00,2390.0,5714.0,95.0,1554.0
2021-10-27 07:30:00,2590.0,5897.0,95.0,1534.0
2021-10-27 08:00:00,2900.0,6145.0,95.0,1524.0
2021-10-27 08:30:00,3180.0,6281.0,95.0,1524.0
2021-10-27 09:00:00,3460.0,6319.0,16.0,1524.0
2021-10-27 09:30:00,3670.0,6349.0,16.0,1524.0
2021-10-27 10:00:00,3830.0,6343.0,16.0,1524.0
2021-10-27 10:30:00,3950.0,6351.0,16.0,1524.0
2021-10-27 11:00:00,4040.0,6351.0,16.0,1534.0
2021-10-27 11:30:00,4080.0,6339.0,16.0,1534.0
2021-10-27 12:00:00,4080.0,6298.0,64.0,1534.0
2021-10-27 12:30:00,4070.0,6247.0,64.0,1534.0
2021-10-27 13:00:00,3990.0,6116.0,64.0,1494.0
2021-10-27 13:30:00,3900.0,6032.0,64.0,1494.0
2021-10-27 14:00:00,3780.0,5984.0,64.0,1534.0
2021-10-27 14:30:00,3620.0,5905.0,64.0,1534.0
2021-10-27 15:00:00,3410.0,5827.0,73.0,1534.0
2021-10-27 15:30:00,3150.0,5798.0,73.0,1524.0
2021-10-27 16:00:00,2830.0,5791.0,35.0,1534.0
2021-10-27 16:30:00,2580.0,5853.0,35.0,1574.0
2021-10-27 17:00:00,2400.0,5949.0,175.0,1584.0
2021-10-27 17:30:00,2340.0,6193.0,175.0,1624.0
2021-10-27 18:00:00,2380.0,6540.0,395.0,1724.0
2021-10-27 18:30:00,2410.0,6609.0,395.0,1734.0
2021-10-27 19:00:00,2450.0,6622.0,534.0,1714.0
2021-10-27 19:30:00,2480.0,6623.0,534.0,1714.0
2021-10-27 20:00:00,2510.0,6401.0,371.0,1654.0
2021-10-27 20:30:00,2530.0,6123.0,371.0,1604.0
2021-10-27 21:00:00,2550.0,5781.0,116.0,1554.0
2021-10-27 21:30:00,2570.0,5554.0,116.0,1524.0
2021-10-27 22:00:00,2580.0,5436.0,26.0,1534.0
2021-10-27 22:30:00,2600.0,5274.0,26.0,1484.0
2021-10-27 23:00:00,2610.0,5036.0,0.0,1464.0
2021-10-27 23:30:00,2620.0,4776.0,0.0,1464.0
2021-10-28 00:00:00,2730.0,4559.0,0.0,994.0
2021-10-28 00:30:00,2740.0,4413.0,0.0,994.0
2021-10-28 01:00:00,2750.0,4336.0,0.0,1004.0
2021-10-28 01:30:00,2760.0,4258.0,0.0,1004.0
2021-10-28 02:00:00,2780.0,4205.0,0.0,1014.0
2021-10-28 02:30:00,2800.0,4152.0,0.0,1014.0
2021-10-28 03:00:00,2800.0,4097.0,0.0,1014.0
2021-10-28 03:30:00,2820.0,4095.0,0.0,1014.0
2021-10-28 04:00:00,2830.0,4155.0,0.0,1044.0
2021-10-28 04:30:00,2850.0,4244.0,0.0,1064.0
2021-10-28 05:00:00,2870.0,4371.0,26.0,1294.0
2021-10-28 05:30:00,2880.0,4521.0,26.0,1354.0
2021-10-28 06:00:00,2880.0,4714.0,26.0,1604.0
2021-10-28 06:30:00,2880.0,4883.0,26.0,1664.0
2021-10-28 07:00:00,2960.0,5146.0,65.0,1614.0
2021-10-28 07:30:00,3150.0,5326.0,65.0,1594.0
2021-10-28 08:00:00,3440.0,5516.0,65.0,1594.0
2021-10-28 08:30:00,3730.0,5638.0,65.0,1594.0
2021-10-28 09:00:00,3990.0,5719.0,16.0,1584.0
2021-10-28 09:30:00,4200.0,5726.0,16.0,1584.0
2021-10-28 10:00:00,4350.0,5725.0,16.0,1584.0
2021-10-28 10:30:00,4460.0,5727.0,16.0,1574.0
2021-10-28 11:00:00,4530.0,5771.0,16.0,1584.0
2021-10-28 11:30:00,4570.0,5771.0,16.0,1584.0
2021-10-28 12:00:00,4560.0,5740.0,26.0,1584.0
2021-10-28 12:30:00,4550.0,5641.0,26.0,1584.0
2021-10-28 13:00:00,4480.0,5441.0,26.0,1544.0
2021-10-28 13:30:00,4400.0,5352.0,26.0,1534.0
2021-10-28 14:00:00,4290.0,5285.0,26.0,1564.0
2021-10-28 14:30:00,4120.0,5230.0,26.0,1574.0
2021-10-28 15:00:00,3900.0,5207.0,0.0,1574.0
2021-10-28 15:30:00,3620.0,5274.0,0.0,1564.0
2021-10-28 16:00:00,3270.0,5412.0,35.0,1574.0
2021-10-28 16:30:00,3000.0,5611.0,35.0,1614.0
2021-10-28 17:00:00,2800.0,5829.0,105.0,1624.0
2021-10-28 17:30:00,2720.0,6063.0,105.0,1654.0
2021-10-28 18:00:00,2730.0,6178.0,500.0,1744.0
2021-10-28 18:30:00,2740.0,6211.0,500.0,1764.0
2021-10-28 19:00:00,2750.0,6238.0,534.0,1724.0
2021-10-28 19:30:00,2750.0,6240.0,534.0,1744.0
2021-10-28 20:00:00,2760.0,6028.0,371.0,1684.0
2021-10-28 20:30:00,2760.0,5793.0,371.0,1614.0
2021-10-28 21:00:00,2770.0,5499.0,116.0,1554.0
2021-10-28 21:30:00,2770.0,5333.0,116.0,1524.0
2021-10-28 22:00:00,2770.0,5297.0,26.0,1534.0
2021-10-28 22:30:00,2770.0,5114.0,26.0,1484.0
2021-10-28 23:00:00,2770.0,4797.0,0.0,1464.0
2021-10-28 23:30:00,2770.0,4572.0,0.0,1464.0
2021-10-29 00:00:00,2830.0,4280.0,0.0,984.0
2021-10-29 00:30:00,2830.0,4160.0,0.0,994.0
2021-10-29 01:00:00,2840.0,4080.0,0.0,1014.0
2021-10-29 01:30:00,2850.0,4010.0,0.0,1014.0
2021-10-29 02:00:00,2850.0,3970.0,0.0,1014.0
2021-10-29 02:30:00,2850.0,3950.0,0.0,1034.0
2021-10-29 03:00:00,2850.0,3950.0,0.0,1014.0
2021-10-29 03:30:00,2850.0,3940.0,0.0,1004.0
2021-10-29 04:00:00,2840.0,4020.0,0.0,1024.0
2021-10-29 04:30:00,2840.0,4180.0,0.0,1054.0
2021-10-29 05:00:00,2840.0,4410.0,26.0,1224.0
2021-10-29 05:30:00,2840.0,4690.0,26.0,1274.0
2021-10-29 06:00:00,2840.0,5010.0,26.0,1464.0
2021-10-29 06:30:00,2840.0,5230.0,26.0,1474.0
2021-10-29 07:00:00,2920.0,5410.0,65.0,1484.0
2021-10-29 07:30:00,3110.0,5600.0,65.0,1474.0
2021-10-29 08:00:00,3400.0,5840.0,65.0,1444.0
2021-10-29 08:30:00,3670.0,5990.0,65.0,1464.0
2021-10-29 09:00:00,3920.0,6060.0,16.0,1464.0
2021-10-29 09:30:00,4120.0,6090.0,16.0,1454.0
2021-10-29 10:00:00,4270.0,6080.0,16.0,1444.0
2021-10-29 10:30:00,4380.0,6100.0,16.0,1444.0
2021-10-29 11:00:00,4460.0,6130.0,16.0,1434.0
2021-10-29 11:30:00,4490.0,6120.0,16.0,1434.0
2021-10-29 12:00:00,4480.0,6060.0,64.0,1424.0
2021-10-29 12:30:00,4480.0,5980.0,64.0,1424.0
2021-10-29 13:00:00,4410.0,5800.0,64.0,1434.0
2021-10-29 13:30:00,4320.0,5630.0,64.0,1444.0
2021-10-29 14:00:00,4210.0,5480.0,64.0,1454.0
2021-10-29 14:30:00,4040.0,5330.0,64.0,1454.0
2021-10-29 15:00:00,3820.0,5310.0,38.0,1464.0
2021-10-29 15:30:00,3560.0,5320.0,38.0,1484.0
2021-10-29 16:00:00,3240.0,5360.0,73.0,1524.0
2021-10-29 16:30:00,2990.0,5470.0,73.0,1574.0
2021-10-29 17:00:00,2810.0,5650.0,105.0,1594.0
2021-10-29 17:30:00,2750.0,5940.0,105.0,1604.0
2021-10-29 18:00:00,2760.0,6290.0,530.0,1644.0
2021-10-29 18:30:00,2770.0,6450.0,530.0,1644.0
2021-10-29 19:00:00,2770.0,6420.0,564.0,1594.0
2021-10-29 19:30:00,2780.0,6320.0,564.0,1604.0
2021-10-29 20:00:00,2780.0,6160.0,386.0,1594.0
2021-10-29 20:30:00,2780.0,5930.0,386.0,1544.0
2021-10-29 21:00:00,2780.0,5650.0,116.0,1484.0
2021-10-29 21:30:00,2770.0,5460.0,116.0,1484.0
2021-10-29 22:00:00,2760.0,5370.0,26.0,1474.0
2021-10-29 22:30:00,2750.0,5200.0,26.0,1494.0
2021-10-29 23:00:00,2740.0,4950.0,0.0,1454.0
2021-10-29 23:30:00,2740.0,4740.0,0.0,1454.0
2021-10-30 00:00:00,2760.0,4575.0,0.0,984.0
2021-10-30 00:30:00,2770.0,4434.0,0.0,984.0
2021-10-30 01:00:00,2780.0,4348.0,0.0,994.0
2021-10-30 01:30:00,2790.0,4269.0,0.0,994.0
2021-10-30 02:00:00,2790.0,4226.0,0.0,994.0
2021-10-30 02:30:00,2790.0,4208.0,0.0,1014.0
2021-10-30 03:00:00,2790.0,4210.0,0.0,994.0
2021-10-30 03:30:00,2800.0,4209.0,0.0,994.0
2021-10-30 04:00:00,2800.0,4248.0,0.0,1024.0
2021-10-30 04:30:00,2810.0,4324.0,0.0,1064.0
2021-10-30 05:00:00,2820.0,4394.0,26.0,1224.0
2021-10-30 05:30:00,2810.0,4518.0,26.0,1254.0
2021-10-30 06:00:00,2810.0,4702.0,26.0,1454.0
2021-10-30 06:30:00,2800.0,4891.0,26.0,1444.0
2021-10-30 07:00:00,2860.0,5148.0,87.0,1464.0
2021-10-30 07:30:00,3020.0,5303.0,87.0,1454.0
2021-10-30 08:00:00,3260.0,5546.0,61.0,1424.0
2021-10-30 08:30:00,3510.0,5721.0,61.0,1444.0
2021-10-30 09:00:00,3750.0,5829.0,30.0,1434.0
2021-10-30 09:30:00,3930.0,5909.0,30.0,1444.0
2021-10-30 10:00:00,4060.0,5998.0,30.0,1424.0
2021-10-30 10:30:00,4160.0,6077.0,30.0,1414.0
2021-10-30 11:00:00,4230.0,6099.0,12.0,1404.0
2021-10-30 11:30:00,4260.0,6115.0,12.0,1404.0
2021-10-30 12:00:00,4240.0,6085.0,26.0,1384.0
2021-10-30 12:30:00,4220.0,6010.0,26.0,1384.0
2021-10-30 13:00:00,4130.0,5809.0,26.0,1374.0
2021-10-30 13:30:00,4040.0,5738.0,26.0,1364.0
2021-10-30 14:00:00,3920.0,5675.0,26.0,1404.0
2021-10-30 14:30:00,3750.0,5634.0,26.0,1404.0
2021-10-30 15:00:00,3530.0,5582.0,0.0,1404.0
2021-10-30 15:30:00,3250.0,5566.0,0.0,1424.0
2021-10-30 16:00:00,2910.0,5585.0,49.0,1444.0
2021-10-30 16:30:00,2630.0,5656.0,49.0,1474.0
2021-10-30 17:00:00,2410.0,5781.0,75.0,1484.0
2021-10-30 17:30:00,2340.0,6041.0,75.0,1494.0
2021-10-30 18:00:00,2340.0,6363.0,602.0,1514.0
2021-10-30 18:30:00,2340.0,6357.0,602.0,1484.0
2021-10-30 19:00:00,2350.0,6322.0,668.0,1464.0
2021-10-30 19:30:00,2350.0,6220.0,668.0,1484.0
