"Date,""MCP"",""Buy_LV_LOAD"",""Buy_PUMP_LOAD"",""Buy_Natural Gas_SUPPLY"",""Buy_RES_SUPPLY"",""Sell_LV_LOAD"",""Sell_Natural Gas_SUPPLY"",""Sell_RES_SUPPLY"",""Buy_Big Hydro_SUPPLY"",""Sell_Big Hydro_SUPPLY"",""Buy_MV_LOAD"",""Buy_HV_LOAD"",""Sell_MV_LOAD"",""Sell_HV_LOAD"",""Buy_Lignite_SUPPLY"",""Sell_Lignite_SUPPLY"",""Sell_Imports_IT-GR"",""Buy_Exports_GR-IT"""
"2022-03-09 12:00:00,""235.54"",""28.044"",NULL,""42.109"",""40.935"",""80.652"",NULL,""1.44"",NULL,NULL,""7.232"",NULL,""21.728"",NULL,NULL,NULL,""14.5"",NULL"
"2022-03-09 13:00:00,""235.3"",""26.827"",NULL,""108.979"",""23.161"",""74.141"",NULL,""2.681"",NULL,NULL,""7.025"",NULL,""19.87"",NULL,NULL,NULL,""69.3"",NULL"
"2022-03-09 14:00:00,""259.46"",""28.118"",NULL,""134.213"",""17.737"",""49.341"",NULL,""2.872"",NULL,NULL,""6.562"",NULL,""14.517"",NULL,NULL,NULL,""119.9"",NULL"
"2022-03-09 15:00:00,""316.74"",""27.621"",NULL,NULL,""19.652"",""30.443"",NULL,""9.851"",NULL,NULL,""6.077"",NULL,""13.056"",NULL,NULL,NULL,NULL,NULL"
"2022-03-09 16:00:00,""391.27"",""33.728"",NULL,""81.291"",""19.644"",""13.769"",""13.947"",""2.143"",NULL,NULL,""5.796"",NULL,""11.197"",NULL,NULL,NULL,""99.4"",NULL"
"2022-03-09 17:00:00,""430.36"",""45.42"",NULL,NULL,""5.912"",""1.479"",""28.474"",""16.873"",NULL,NULL,""5.631"",NULL,""10.137"",NULL,NULL,NULL,NULL,NULL"
"2022-03-09 18:00:00,""530.11"",""45.876"",NULL,NULL,NULL,""3.657"",""45"",""70.756"",""2"",NULL,""5.517"",NULL,""11.008"",NULL,NULL,NULL,NULL,""77"""
"2022-03-09 19:00:00,""525.14"",""42.065"",NULL,NULL,""12.361"",""8.524"",""4.512"",""34.13"",NULL,NULL,""5.337"",NULL,""12.597"",NULL,NULL,NULL,NULL,NULL"
"2022-03-09 20:00:00,""394.47"",""37.218"",NULL,NULL,""27.677"",""11.724"",""24.851"",""23.005"",NULL,NULL,""4.958"",NULL,""10.273"",NULL,NULL,NULL,NULL,NULL"
"2022-03-09 21:00:00,""342.65"",""33.683"",NULL,NULL,""22.093"",""10.612"",""18.288"",""23.724"",NULL,NULL,""4.51"",NULL,""7.662"",NULL,NULL,NULL,NULL,NULL"
"2022-03-09 22:00:00,""340"",""35.247"",NULL,NULL,""23.697"",""7.855"",""21.834"",""27.181"",NULL,NULL,""4.295"",NULL,""6.369"",NULL,NULL,NULL,NULL,NULL"
"2022-03-09 23:00:00,""211.24"",""14.771"",NULL,NULL,""16.008"",""11.022"",NULL,""23.811"",NULL,NULL,""4.054"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-10 12:00:00,""240.49"",""10.075"",NULL,NULL,""70.693"",""42.672"",NULL,""7.564"",NULL,NULL,""4.555"",NULL,""4.254"",NULL,NULL,NULL,""30.8"",NULL"
"2022-03-10 13:00:00,""227.94"",""14.461"",NULL,NULL,""42.164"",""45.303"",NULL,""4.428"",NULL,NULL,""4.396"",NULL,""1.032"",NULL,NULL,NULL,""10.3"",NULL"
"2022-03-10 14:00:00,""240.43"",""14.368"",NULL,NULL,""47.788"",""35.902"",NULL,""23.265"",NULL,NULL,""7.491"",NULL,NULL,NULL,NULL,NULL,""10.5"",NULL"
"2022-03-10 15:00:00,""311.64"",""13.603"",NULL,NULL,""34.683"",""31.461"",NULL,""28.973"",NULL,NULL,""8.307"",NULL,NULL,NULL,NULL,NULL,NULL,""3.8"""
"2022-03-10 16:00:00,""382.67"",""11.817"",NULL,NULL,""7.65"",""23.687"",""20.116"",""108.753"",NULL,NULL,""3.63"",NULL,NULL,NULL,NULL,NULL,NULL,""129.5"""
"2022-03-10 17:00:00,""422.71"",""11.793"",NULL,NULL,NULL,""20.108"",NULL,""41.075"",NULL,NULL,""3.576"",NULL,NULL,NULL,NULL,NULL,NULL,""45.8"""
"2022-03-10 18:00:00,""467.5"",""15.427"",NULL,NULL,""2.873"",""22.558"",""100"",""44.752"",NULL,NULL,""6.575"",NULL,NULL,NULL,NULL,NULL,NULL,""142.4"""
"2022-03-10 19:00:00,""475.2"",""15.74"",NULL,NULL,""3.4"",""25.294"",""46.687"",""29.731"",NULL,NULL,""6.789"",NULL,NULL,NULL,NULL,NULL,NULL,""75.8"""
"2022-03-10 20:00:00,""425.71"",""11.546"",NULL,NULL,""15.36"",""19.556"",""2.924"",""10.7"",NULL,NULL,""6.274"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-10 21:00:00,""351.98"",""10.745"",NULL,NULL,""16.411"",""17.621"",NULL,""13.418"",NULL,NULL,""3.883"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-10 22:00:00,""373.38"",""12.663"",NULL,NULL,""14.627"",""15.966"",NULL,""15.499"",NULL,NULL,""4.175"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-10 23:00:00,""358.12"",""6.381"",NULL,NULL,""40.546"",""22.517"",NULL,NULL,NULL,NULL,""2.616"",NULL,""6.159"",NULL,NULL,NULL,""20.9"",NULL"
"2022-03-11 12:00:00,""270"",""179.979"",NULL,NULL,""13.695"",NULL,""128.32"",""29.352"",NULL,NULL,NULL,NULL,""13.625"",NULL,NULL,NULL,""22.4"",NULL"
"2022-03-11 13:00:00,""267.69"",""146.48"",NULL,NULL,""2.498"",NULL,""106.575"",""28.044"",NULL,NULL,NULL,NULL,""14.359"",NULL,NULL,NULL,NULL,NULL"
"2022-03-11 14:00:00,""301.95"",""107.417"",NULL,NULL,""32.002"",NULL,NULL,""9.517"",NULL,NULL,NULL,NULL,""5.913"",NULL,NULL,NULL,""124"",NULL"
"2022-03-11 15:00:00,""295"",""76.681"",NULL,NULL,""33.677"",NULL,NULL,""11.876"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""98.5"",NULL"
"2022-03-11 16:00:00,""302.22"",""15.8"",NULL,NULL,""38.662"",""0.503"",NULL,""8.434"",NULL,NULL,NULL,NULL,""5.15"",NULL,NULL,NULL,""40.4"",NULL"
"2022-03-11 17:00:00,""338.47"",""3.858"",NULL,NULL,""36.653"",NULL,NULL,""1.778"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""38.7"",NULL"
"2022-03-11 18:00:00,""434.99"",""11.206"",NULL,NULL,""25.756"",""1.419"",NULL,""8.37"",NULL,NULL,NULL,NULL,""1.873"",NULL,NULL,NULL,""25.3"",NULL"
"2022-03-11 19:00:00,""386"",""5.361"",NULL,NULL,""24.969"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""30.3"",NULL"
"2022-03-11 20:00:00,""313.24"",""3.447"",NULL,NULL,""29.573"",""0.85"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""32.2"",NULL"
"2022-03-11 21:00:00,""280.69"",""0.021"",NULL,NULL,""29.841"",""2.702"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""27.2"",NULL"
"2022-03-11 22:00:00,""307.91"",""0.248"",NULL,NULL,""33.24"",""5.755"",NULL,""5.39"",NULL,NULL,NULL,NULL,""3.803"",NULL,NULL,NULL,""18.5"",NULL"
"2022-03-11 23:00:00,""296"",""0.971"",NULL,NULL,""19.335"",""11.11"",""0.724"",""3.162"",NULL,NULL,NULL,NULL,""5.31"",NULL,NULL,NULL,NULL,NULL"
"2022-03-12 12:00:00,""243.53"",""6.755"",NULL,NULL,""45.915"",""18.248"",""6.208"",""24.97"",NULL,NULL,NULL,NULL,""6.744"",NULL,NULL,NULL,NULL,""3.5"""
"2022-03-12 13:00:00,""219.4"",""7.341"",NULL,NULL,""38.569"",""18.351"",NULL,""21.23"",NULL,NULL,NULL,NULL,""6.329"",NULL,NULL,NULL,NULL,NULL"
"2022-03-12 14:00:00,""229.97"",""12.997"",NULL,NULL,""29.407"",""17.854"",""6.245"",""12.298"",NULL,NULL,NULL,NULL,""6.007"",NULL,NULL,NULL,NULL,NULL"
"2022-03-12 15:00:00,""228.46"",""10.938"",NULL,NULL,""37.133"",""17.855"",""23.941"",""0.425"",NULL,NULL,NULL,NULL,""5.85"",NULL,NULL,NULL,NULL,NULL"
"2022-03-12 16:00:00,""259"",""5.686"",NULL,NULL,""25.996"",""18.415"",""17.257"",""9.097"",NULL,NULL,NULL,NULL,""5.759"",NULL,NULL,NULL,NULL,""18.8"""
"2022-03-12 17:00:00,""307.35"",""4.187"",NULL,NULL,""5.82"",""21.707"",""63.819"",""62.463"",NULL,NULL,""0.646"",NULL,""5.759"",NULL,NULL,NULL,NULL,""143.1"""
"2022-03-12 18:00:00,""382.42"",""0.665"",NULL,NULL,""86.744"",""24.679"",NULL,""14.81"",NULL,NULL,""4.58"",NULL,""5.7"",NULL,NULL,NULL,""46.8"",NULL"
"2022-03-12 19:00:00,""417.16"",""0.347"",NULL,NULL,NULL,""23.764"",NULL,""50.066"",NULL,NULL,NULL,NULL,""5.402"",NULL,NULL,NULL,NULL,""78.9"""
"2022-03-12 20:00:00,""366.69"",""1.706"",NULL,NULL,""28.345"",""21.182"",NULL,""48.961"",NULL,NULL,NULL,NULL,""5.108"",NULL,NULL,NULL,NULL,""45.2"""
"2022-03-12 21:00:00,""318.3"",""5.694"",NULL,NULL,""29.37"",""19.024"",NULL,""25.346"",NULL,NULL,NULL,NULL,""4.882"",NULL,NULL,NULL,NULL,""14.2"""
"2022-03-12 22:00:00,""263.93"",""4.674"",NULL,NULL,""34.575"",""17.296"",""18.947"",""2.29"",NULL,NULL,""4.073"",NULL,""4.789"",NULL,NULL,NULL,NULL,NULL"
"2022-03-12 23:00:00,""244.21"",""2.201"",NULL,NULL,""42.667"",""28.936"",""2.333"",""9.018"",NULL,NULL,NULL,NULL,""4.581"",NULL,NULL,NULL,NULL,NULL"
"2022-03-13 12:00:00,""230.05"",""21.627"",NULL,NULL,""22.224"",""21.16"",""25.741"",""1.371"",NULL,NULL,""4.421"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-13 13:00:00,""220.04"",""21.36"",NULL,NULL,""23.879"",""17.261"",""26.002"",""4.64"",NULL,NULL,""3.241"",NULL,""0.577"",NULL,NULL,NULL,NULL,NULL"
"2022-03-13 14:00:00,""230"",""24.048"",NULL,NULL,""24.04"",""20.097"",""23.273"",""6.843"",NULL,NULL,""2.649"",NULL,""0.524"",NULL,NULL,NULL,NULL,NULL"
"2022-03-13 15:00:00,""260.45"",""18.733"",NULL,NULL,""28.281"",""15.256"",NULL,""4.216"",NULL,NULL,""2.691"",NULL,""0.451"",NULL,NULL,NULL,""29.8"",NULL"
"2022-03-13 16:00:00,""276.76"",""14.832"",NULL,""65"",""40.683"",""18.55"",""10"",""2.004"",NULL,NULL,""4.738"",NULL,""0.442"",NULL,NULL,NULL,""94.3"",NULL"
"2022-03-13 17:00:00,""336.13"",""18.47"",NULL,""253"",NULL,""18.862"",""12"",""20.283"",NULL,""161.302"",""5.791"",NULL,""0.327"",NULL,NULL,""40"",""24.5"",NULL"
"2022-03-13 18:00:00,""399.14"",""18.937"",NULL,""252"",NULL,""0.105"",NULL,""12.76"",NULL,""149.209"",""4.818"",NULL,""0.181"",NULL,NULL,""40"",""73.5"",NULL"
"2022-03-13 19:00:00,""400.78"",""18.545"",NULL,""95.582"",NULL,""0.107"",NULL,""14.887"",NULL,""240"",""11.751"",NULL,""0.14"",NULL,NULL,""40"",NULL,""169.3"""
"2022-03-13 20:00:00,""384.36"",""15.794"",NULL,NULL,NULL,""2.41"",NULL,""14.844"",NULL,""236"",""11.929"",NULL,""0.104"",NULL,NULL,""40"",NULL,""265.6"""
"2022-03-13 21:00:00,""391"",""6.358"",NULL,NULL,NULL,""0.317"",NULL,""40.817"",NULL,""80"",""10"",NULL,""0.124"",NULL,NULL,""40"",NULL,""144.9"""
"2022-03-13 22:00:00,""353"",""13.076"",NULL,""102"",NULL,""1.564"",NULL,""30.658"",NULL,""80"",""7.702"",NULL,""0.137"",NULL,NULL,""40"",NULL,""29.6"""
"2022-03-13 23:00:00,""302.6"",""10.613"",NULL,""102"",""16.949"",""19.045"",""85.836"",""17.205"",NULL,NULL,""2.697"",NULL,""0.149"",NULL,NULL,NULL,""10"",NULL"
"2022-03-14 12:00:00,""270"",""17.329"",NULL,NULL,""19.132"",""14.22"",NULL,""39.958"",NULL,NULL,""4.614"",""16"",NULL,NULL,NULL,NULL,""2.9"",NULL"
"2022-03-14 13:00:00,""250.03"",""13.872"",NULL,""29"",""51.66"",""15.51"",NULL,""37.386"",NULL,NULL,""4.549"",""16"",NULL,NULL,NULL,NULL,""62.2"",NULL"
"2022-03-14 14:00:00,""263.34"",""9.532"",NULL,""43"",""27.26"",""29.147"",NULL,""37.104"",NULL,NULL,""4.254"",""16"",NULL,NULL,NULL,NULL,""33.8"",NULL"
"2022-03-14 15:00:00,""280"",""6.441"",NULL,NULL,""50.839"",""85.241"",NULL,""40.309"",""2"",NULL,""3.925"",""16"",NULL,NULL,NULL,NULL,NULL,""46.3"""
"2022-03-14 16:00:00,""314.68"",""8.585"",NULL,NULL,""82.273"",""72.777"",NULL,""39.802"",""2"",NULL,""3.721"",""16"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-14 17:00:00,""401.95"",""19.599"",NULL,NULL,""34.511"",""57.89"",NULL,""24.841"",""2"",NULL,""10.621"",""16"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-14 18:00:00,""444.33"",""11.948"",NULL,NULL,""50.128"",""73.108"",NULL,""20.517"",""2"",NULL,""13.549"",""16"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-14 19:00:00,""439.67"",""13.228"",NULL,NULL,""46.193"",""55.454"",NULL,""28.399"",""2"",NULL,""6.432"",""16"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-14 20:00:00,""407.74"",""11.094"",NULL,NULL,""46.31"",""54.321"",NULL,""34.239"",""2"",NULL,""13.156"",""16"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-14 21:00:00,""319.84"",""5.648"",NULL,NULL,""65.853"",""52.615"",""13.37"",""26.41"",""2"",NULL,""2.894"",""16"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-14 22:00:00,""296.27"",""6.428"",NULL,NULL,""56.836"",""44.641"",""11.576"",""25.8"",NULL,NULL,""2.753"",""16"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-14 23:00:00,""255"",""1.462"",NULL,""69"",""36.797"",""15.816"",NULL,""23.28"",NULL,NULL,""2.643"",""16"",NULL,NULL,NULL,NULL,""86.8"",NULL"
"2022-03-15 12:00:00,""265.47"",""30.35"",NULL,NULL,""16.2"",NULL,NULL,""54.715"",NULL,NULL,""26.555"",NULL,""4.155"",NULL,NULL,NULL,""14.2"",NULL"
"2022-03-15 13:00:00,""262.12"",""27.66"",NULL,NULL,""6.06"",""1.1"",NULL,""56.295"",NULL,NULL,""25.951"",NULL,""2.276"",NULL,NULL,NULL,NULL,NULL"
"2022-03-15 14:00:00,""274.55"",""33.065"",NULL,NULL,NULL,NULL,NULL,""53.186"",NULL,NULL,""26.798"",NULL,NULL,NULL,NULL,NULL,""6.7"",NULL"
"2022-03-15 15:00:00,""311.38"",""25.618"",NULL,NULL,""1.59"",""1.127"",""33.49"",""35.977"",NULL,NULL,""23.526"",NULL,NULL,NULL,NULL,NULL,NULL,""19.9"""
"2022-03-15 16:00:00,""334.85"",""40.475"",NULL,NULL,""9.73"",""15"",NULL,""23.873"",NULL,NULL,""27.81"",NULL,NULL,NULL,NULL,NULL,""39.1"",NULL"
"2022-03-15 17:00:00,""383.16"",""37.292"",NULL,NULL,""5.1"",""10"",NULL,""57.159"",NULL,NULL,""24.767"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-15 18:00:00,""470.22"",""40.102"",NULL,NULL,""6.34"",""10.092"",NULL,""76.886"",NULL,NULL,""40.536"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-15 19:00:00,""478.89"",""26.899"",NULL,NULL,""7.04"",""3.694"",NULL,""64.048"",NULL,NULL,""33.803"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-15 20:00:00,""411.77"",""29.287"",NULL,NULL,""4.92"",""3.71"",NULL,""57.418"",NULL,NULL,""27.182"",NULL,""0.261"",NULL,NULL,NULL,NULL,NULL"
"2022-03-15 21:00:00,""362.93"",""23.079"",NULL,NULL,""3.56"",""2.036"",NULL,""47.099"",NULL,NULL,""22.525"",NULL,""0.029"",NULL,NULL,NULL,NULL,NULL"
"2022-03-15 22:00:00,""341.67"",""28.579"",NULL,NULL,""2.04"",""10"",NULL,""43.598"",NULL,NULL,""22.979"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-15 23:00:00,""260"",""19.526"",NULL,NULL,""14.311"",""11.025"",NULL,NULL,NULL,NULL,""22.167"",NULL,""0.447"",NULL,NULL,NULL,""44.5"",NULL"
"2022-03-16 12:00:00,""273.09"",""15.698"",NULL,""38"",""2.24"",""5.971"",""69"",""50.807"",NULL,NULL,NULL,NULL,""1.772"",NULL,NULL,NULL,NULL,""71.6"""
"2022-03-16 13:00:00,""259.52"",""14.501"",NULL,""38"",NULL,""8.155"",""69"",""53.272"",NULL,NULL,NULL,NULL,""1.825"",NULL,NULL,NULL,NULL,""79.8"""
"2022-03-16 14:00:00,""256.39"",""18.551"",NULL,""38"",NULL,""7.004"",""69"",""137.969"",NULL,NULL,NULL,NULL,""1.731"",NULL,NULL,NULL,NULL,""159.2"""
"2022-03-16 15:00:00,""278"",""11.039"",NULL,""38"",NULL,""5.631"",""69"",""136.107"",NULL,NULL,NULL,NULL,""0.762"",NULL,NULL,NULL,NULL,""162.5"""
"2022-03-16 16:00:00,""282"",""20.223"",NULL,""38"",NULL,""1.966"",""69"",""65.377"",NULL,NULL,""2.87"",NULL,""0.856"",NULL,NULL,NULL,NULL,""76.1"""
"2022-03-16 17:00:00,""299.32"",""26.443"",NULL,""38"",""2.53"",""0.446"",""30"",""35.608"",NULL,NULL,NULL,NULL,""0.919"",NULL,NULL,NULL,NULL,NULL"
"2022-03-16 18:00:00,""339.23"",""25.67"",NULL,""38"",""3.12"",NULL,NULL,""54.718"",NULL,NULL,NULL,NULL,""1.041"",NULL,NULL,NULL,""11"",NULL"
"2022-03-16 19:00:00,""369.62"",""20.664"",NULL,""38"",""6.04"",""1.469"",""30"",""70.95"",NULL,NULL,NULL,NULL,""1.428"",NULL,NULL,NULL,NULL,""39.1"""
"2022-03-16 20:00:00,""310.4"",""18.336"",NULL,""38"",""1.31"",""2.822"",""30"",""6.921"",NULL,NULL,NULL,NULL,""1.02"",NULL,NULL,NULL,""16.9"",NULL"
"2022-03-16 21:00:00,""280.56"",""16.568"",NULL,""38"",NULL,""1.37"",""45.88"",""3.546"",NULL,NULL,NULL,NULL,""3.772"",NULL,NULL,NULL,NULL,NULL"
"2022-03-16 22:00:00,""275.99"",""17.081"",NULL,""38"",NULL,""0.346"",""69"",""36.694"",NULL,NULL,NULL,NULL,""3.682"",NULL,NULL,NULL,NULL,""54.6"""
"2022-03-16 23:00:00,""256.85"",""7.138"",NULL,""38"",""0.22"",""7.741"",""15.105"",""19.349"",NULL,NULL,NULL,NULL,""3.163"",NULL,NULL,NULL,NULL,NULL"
"2022-03-17 12:00:00,""248.48"",NULL,NULL,NULL,""7.477"",""107.136"",""46.097"",""18.536"",NULL,NULL,NULL,NULL,""21.524"",NULL,NULL,NULL,NULL,""185.8"""
"2022-03-17 13:00:00,""248.92"",NULL,NULL,NULL,""0.228"",""107.422"",""46.75"",""33.472"",NULL,NULL,NULL,NULL,""27.258"",NULL,NULL,NULL,NULL,""214.7"""
"2022-03-17 14:00:00,""247.43"",NULL,NULL,NULL,""13.172"",""117.303"",""44.563"",""22.078"",NULL,NULL,NULL,NULL,""26.51"",NULL,NULL,NULL,NULL,""197.3"""
"2022-03-17 15:00:00,""255.9"",NULL,NULL,NULL,NULL,""92.896"",""6.773"",""51.815"",NULL,NULL,NULL,NULL,""23.6"",NULL,NULL,NULL,NULL,""175.1"""
"2022-03-17 16:00:00,""257.47"",""19.57"",NULL,NULL,NULL,""20.597"",NULL,""75.146"",""64"",NULL,NULL,NULL,""8.237"",NULL,NULL,NULL,NULL,""20.4"""
"2022-03-17 17:00:00,""279.22"",""7.101"",NULL,NULL,NULL,""17.93"",NULL,""60.077"",NULL,NULL,NULL,NULL,""8.068"",NULL,NULL,NULL,NULL,""79"""
"2022-03-17 18:00:00,""323.51"",""6.161"",NULL,NULL,NULL,""6.756"",NULL,""42.67"",NULL,NULL,NULL,NULL,""8.008"",NULL,NULL,NULL,NULL,""51.3"""
"2022-03-17 19:00:00,""351.44"",""65.495"",NULL,NULL,NULL,""7.384"",""36.21"",""29.886"",NULL,NULL,NULL,NULL,""7.792"",NULL,NULL,NULL,NULL,""15.8"""
"2022-03-17 20:00:00,""310"",""3.68"",NULL,NULL,NULL,""10.069"",NULL,""36.352"",NULL,NULL,NULL,NULL,""7.092"",NULL,NULL,NULL,NULL,""49.8"""
"2022-03-17 21:00:00,""259.39"",""18.542"",NULL,NULL,NULL,""11.766"",NULL,""38.441"",NULL,NULL,NULL,NULL,""7.998"",NULL,NULL,NULL,NULL,""39.7"""
"2022-03-17 22:00:00,""247.43"",""51.173"",NULL,NULL,NULL,""3.871"",""14.952"",""28.093"",NULL,NULL,NULL,NULL,""8.369"",NULL,NULL,NULL,NULL,""4.1"""
"2022-03-17 23:00:00,""241.13"",""44.466"",NULL,NULL,NULL,""4.645"",""36.114"",""15.62"",NULL,NULL,NULL,NULL,""6.041"",NULL,NULL,NULL,NULL,""18"""
"2022-03-18 12:00:00,""263.02"",""40.387"",NULL,NULL,NULL,NULL,""160.052"",""130.322"",NULL,NULL,""4.687"",NULL,NULL,NULL,NULL,NULL,NULL,""245.3"""
"2022-03-18 13:00:00,""237.08"",""135.364"",NULL,NULL,NULL,NULL,""35.824"",""104.098"",NULL,NULL,""4.558"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-18 14:00:00,""222.08"",""112.431"",NULL,NULL,NULL,NULL,""46.608"",""70.122"",NULL,NULL,""4.299"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-18 15:00:00,""237.07"",""80.147"",NULL,NULL,NULL,NULL,""39.936"",""44.195"",NULL,NULL,""3.984"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-18 16:00:00,""239.33"",""54.157"",NULL,NULL,""0.033"",NULL,""36.65"",""21.334"",NULL,NULL,""3.794"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-18 17:00:00,""246.02"",""71.523"",NULL,NULL,NULL,NULL,""46.177"",""29.066"",NULL,NULL,""3.72"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-18 18:00:00,""290"",""35.066"",NULL,NULL,NULL,NULL,""32.085"",""27.694"",NULL,NULL,""3.67"",NULL,NULL,NULL,NULL,NULL,NULL,""21"""
"2022-03-18 19:00:00,""299.68"",""36.913"",NULL,NULL,""12.88"",""1.557"",""21.519"",""11.405"",NULL,NULL,""3.553"",NULL,NULL,NULL,NULL,NULL,""18.9"",NULL"
"2022-03-18 20:00:00,""259.48"",""88.63"",NULL,NULL,""0.2"",""1.873"",""49.675"",""40.516"",NULL,NULL,""3.234"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-18 21:00:00,""236.17"",""80.199"",NULL,NULL,""1.37"",NULL,""37.254"",""47.258"",NULL,NULL,""2.943"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-03-18 22:00:00,""230.79"",""67.396"",NULL,""148"",""2.7"",NULL,""142.941"",""42.965"",NULL,NULL,""2.81"",NULL,NULL,NULL,NULL,""35"",NULL,NULL"
"2022-03-18 23:00:00,""233.66"",""12.834"",NULL,""107.651"",""9.74"",""1.789"",""87"",""9.034"",NULL,NULL,""2.598"",NULL,NULL,NULL,NULL,""35"",NULL,NULL"
"2022-03-19 12:00:00,""215.34"",""0.842"",NULL,NULL,NULL,""24.174"",""52"",""5.655"",NULL,NULL,""4.446"",NULL,""26.645"",NULL,""195"",NULL,""91.8"",NULL"
"2022-03-19 13:00:00,""205.7"",""2.417"",NULL,NULL,""2.458"",""49.899"",""75"",""9.05"",NULL,NULL,""4.149"",NULL,""21.597"",NULL,""165"",NULL,""18.5"",NULL"
"2022-03-19 14:00:00,""207.95"",""7.535"",NULL,NULL,""16.046"",""14.262"",NULL,""3.788"",NULL,NULL,""3.891"",NULL,""16.551"",NULL,""165"",NULL,""157.9"",NULL"
"2022-03-19 15:00:00,""219.9"",""6.446"",NULL,NULL,""34.337"",""12.957"",NULL,""3.864"",NULL,NULL,""3.778"",NULL,""13.185"",NULL,""195"",NULL,""209.6"",NULL"
"2022-03-19 16:00:00,""229.25"",""8.994"",NULL,NULL,""10.773"",""16.488"",NULL,""23.767"",NULL,NULL,""3.748"",NULL,""11.698"",NULL,""195"",NULL,""166.6"",NULL"
"2022-03-19 17:00:00,""237.5"",""8.724"",NULL,NULL,""23.043"",""9.21"",NULL,""3.474"",NULL,NULL,""3.759"",NULL,""6.506"",NULL,""195"",NULL,""211.3"",NULL"
"2022-03-19 18:00:00,""315"",""10.824"",NULL,NULL,""9.504"",""14.922"",""3.132"",""22.204"",NULL,NULL,""3.772"",NULL,""6.86"",NULL,""195"",NULL,""172"",NULL"
"2022-03-19 19:00:00,""344.29"",""11.246"",NULL,NULL,NULL,""62.494"",""51.617"",""54.216"",NULL,NULL,""3.579"",NULL,""6.498"",NULL,""195"",""35"",NULL,NULL"
"2022-03-19 20:00:00,""286.47"",""7.074"",NULL,NULL,""27.134"",""23.951"",NULL,""3.12"",NULL,NULL,""3.361"",NULL,""6.323"",NULL,""195"",NULL,""199.2"",NULL"
"2022-03-19 21:00:00,""260.8"",""5.556"",NULL,NULL,""34.752"",""18.909"",NULL,""2.92"",NULL,NULL,""3.141"",NULL,""5.95"",NULL,""195"",NULL,""210.7"",NULL"
"2022-03-19 22:00:00,""217.57"",""7.921"",NULL,NULL,NULL,""56.885"",""78"",""35.07"",NULL,NULL,""3.072"",NULL,""6.038"",NULL,""165"",NULL,NULL,NULL"
"2022-03-19 23:00:00,""209.69"",""8.971"",NULL,NULL,NULL,""48.601"",""78"",""43.899"",NULL,NULL,""2.979"",NULL,""6.45"",NULL,""165"",NULL,NULL,NULL"
"2022-03-20 12:00:00,""202.99"",NULL,NULL,NULL,NULL,""25.046"",NULL,""52.219"",NULL,NULL,""1.754"",NULL,NULL,NULL,NULL,NULL,NULL,""75.5"""
"2022-03-20 13:00:00,""197.2"",""0.202"",NULL,NULL,NULL,""20.963"",""5.1"",""63.329"",NULL,NULL,""1.757"",NULL,NULL,NULL,NULL,NULL,NULL,""87.4"""
"2022-03-20 14:00:00,""188.14"",NULL,NULL,NULL,""3.326"",""81.022"",NULL,""18.605"",NULL,NULL,""1.716"",NULL,NULL,NULL,NULL,NULL,NULL,""94.6"""
"2022-03-20 15:00:00,""192.05"",NULL,NULL,NULL,""3.431"",""122.581"",NULL,""19.28"",NULL,NULL,""1.712"",NULL,NULL,NULL,NULL,NULL,NULL,""136.7"""
