"Date,""MCP"",""Buy_LV_LOAD"",""Buy_Natural Gas_SUPPLY"",""Buy_RES_SUPPLY"",""Sell_LV_LOAD"",""Sell_Natural Gas_SUPPLY"",""Sell_RES_SUPPLY"",""Buy_MV_LOAD"",""Sell_MV_LOAD"",""Sell_HV_LOAD"",""Buy_HV_LOAD"",""Sell_Big Hydro_SUPPLY"",""Buy_Lignite_SUPPLY"",""Sell_Lignite_SUPPLY"",""Buy_Big Hydro_SUPPLY"",""Buy_PUMP_LOAD"",""Sell_PUMP_LOAD"",""Buy_Exports_GR-IT"",""Sell_Imports_IT-GR"""
"2022-02-16 03:00:00,""186.49"",NULL,NULL,""12.805"",""3.805"",NULL,""14.11"",""0.001"",""2.632"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""7.7"",NULL"
"2022-02-16 04:00:00,""186.44"",NULL,NULL,""16.457"",""4.404"",NULL,""19.19"",NULL,""2.778"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""9.9"",NULL"
"2022-02-16 05:00:00,""194.4"",NULL,NULL,""22.027"",""4.969"",NULL,""18.46"",""0.012"",""3.268"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""4.7"",NULL"
"2022-02-16 06:00:00,""218.41"",NULL,NULL,""26.129"",""5.81"",NULL,""16.283"",NULL,""4.036"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-16 07:00:00,""254.04"",NULL,NULL,""6.185"",""31.391"",""43"",""18.564"",NULL,""4.632"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""91.4"",NULL"
"2022-02-16 08:00:00,""278"",NULL,NULL,""19.395"",""30.151"",""7"",""21.061"",NULL,""4.765"",NULL,NULL,NULL,NULL,NULL,""43.582"",NULL,NULL,NULL,NULL"
"2022-02-16 09:00:00,""253"",""2.992"",NULL,""17.051"",""32.408"",""42"",""18.174"",""0.047"",""4.829"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""77.3"",NULL"
"2022-02-16 10:00:00,""195.99"",""3.489"",""127"",""31.398"",""9.413"",NULL,""9.613"",""0.031"",""4.78"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""138.1"""
"2022-02-16 11:00:00,""171.53"",""3.589"",""39"",""46.359"",""9.385"",NULL,""11.05"",""1.135"",""4.746"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""64.9"""
"2022-02-16 12:00:00,""171.99"",""5.212"",NULL,""35.129"",""2.555"",NULL,NULL,""1.136"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""38.9"""
"2022-02-16 13:00:00,""170.99"",""6.382"",NULL,""25.904"",""1.971"",NULL,NULL,""1.075"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""31.4"""
"2022-02-16 14:00:00,""173"",""6.41"",NULL,""24.537"",""2.394"",NULL,NULL,""0.981"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""29.5"""
"2022-02-16 15:00:00,""190.99"",""6.406"",NULL,""20.125"",""2.424"",NULL,NULL,""0.909"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""25"""
"2022-02-16 16:00:00,""214.1"",""1.43"",NULL,""11.738"",""2.245"",NULL,NULL,""0.874"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""11.8"""
"2022-02-16 17:00:00,""232.96"",""5.624"",NULL,""17.005"",""1.911"",NULL,NULL,""0.004"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""20.7"""
"2022-02-16 18:00:00,""270.22"",NULL,NULL,""1.284"",""1.293"",NULL,NULL,""0.009"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-16 19:00:00,""258.08"",""3"",NULL,""8.888"",""0.65"",""53"",NULL,""0.496"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""41.3"",NULL"
"2022-02-16 20:00:00,""209.99"",NULL,NULL,""29.616"",""0.865"",NULL,NULL,""0.485"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""29.2"""
"2022-02-16 21:00:00,""202.76"",NULL,NULL,""31.541"",""0.631"",NULL,NULL,""0.022"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""30.9"""
"2022-02-16 22:00:00,""200"",NULL,NULL,""57.746"",""0.586"",""10.454"",""10.77"",""0.01"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""35.9"""
"2022-02-16 23:00:00,""188.47"",NULL,NULL,""29.986"",""0.553"",NULL,""15.64"",""0.007"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""13.8"""
"2022-02-17 00:00:00,""159.49"",""2.57"",NULL,""32.778"",""8.644"",NULL,""2.99"",NULL,""4.44"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""19.3"""
"2022-02-17 01:00:00,""165.95"",""2.592"",NULL,""24.808"",""16.964"",NULL,""8.89"",NULL,""4.379"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""2.8"",NULL"
"2022-02-17 02:00:00,""172.7"",""3.267"",NULL,""35.993"",""7.52"",NULL,""0.293"",NULL,""4.747"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""26.7"""
"2022-02-17 03:00:00,""171.9"",""3.147"",NULL,""47.656"",""7.137"",NULL,NULL,""0.288"",""4.43"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""39.5"""
"2022-02-17 04:00:00,""169.24"",""2.393"",NULL,""33.655"",""15.875"",NULL,""10.11"",NULL,""5.529"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""4.5"""
"2022-02-17 05:00:00,""222.72"",""3.154"",NULL,""15.833"",""8.963"",NULL,""4.562"",""0.055"",""5.517"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-17 06:00:00,""225.9"",""2.78"",NULL,""20.961"",""10.731"",NULL,""4.941"",NULL,""8.069"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-17 07:00:00,""243"",""22.374"",NULL,""24.494"",""10.94"",""12.8"",""14.319"",NULL,""8.809"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-17 08:00:00,""259"",""24.554"",NULL,""34.428"",""10.399"",""34.828"",""4.621"",NULL,""9.134"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-17 09:00:00,""217.4"",""13.962"",NULL,""36.64"",""9.802"",""50"",""24.904"",NULL,""8.883"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""43"",NULL"
"2022-02-17 10:00:00,""201"",""66.489"",NULL,""37.526"",""9.296"",""84"",""2.198"",NULL,""8.521"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-17 11:00:00,""178.17"",""13.721"",NULL,""33.05"",""9.238"",NULL,""30.752"",""2.613"",""7.994"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""1.4"""
"2022-02-17 12:00:00,""166.83"",""135.413"",NULL,""4.89"",NULL,NULL,""3.856"",""4.988"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""141.4"""
"2022-02-17 13:00:00,""151.87"",""113.458"",NULL,""68.054"",NULL,NULL,NULL,""8.205"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""189.7"""
"2022-02-17 14:00:00,""165.99"",""89.843"",NULL,""26.666"",""1.26"",NULL,NULL,""5.224"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""120.5"""
"2022-02-17 15:00:00,""170.99"",""75.315"",""1.985"",""23.488"",""1.256"",NULL,NULL,""6.468"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""106"""
"2022-02-17 16:00:00,""196"",""61.56"",NULL,NULL,""1.887"",""48"",""18.482"",""6.809"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-17 17:00:00,""200.9"",""10.959"",""30"",""13.7"",""2.344"",""97.318"",""0.6"",""6.108"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""39.5"",NULL"
"2022-02-17 18:00:00,""227"",""4.81"",NULL,""23.106"",""2.991"",""100"",NULL,""6.178"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""68.9"",NULL"
"2022-02-17 19:00:00,""261.62"",""8.08"",""49.784"",""17.805"",""3.337"",""100"",NULL,""7.724"",NULL,NULL,NULL,NULL,NULL,NULL,""19.944"",NULL,NULL,NULL,NULL"
"2022-02-17 20:00:00,""209.6"",""4.55"",NULL,NULL,""3.338"",""138"",""26.07"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""162.9"",NULL"
"2022-02-17 21:00:00,""199.16"",""4.07"",NULL,""8.422"",""3.455"",""16.256"",NULL,""7.219"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-17 22:00:00,""196"",""4.3"",NULL,""11.905"",""2.834"",""13.371"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-17 23:00:00,""186"",""4.07"",NULL,""34.801"",""2.695"",""36.176"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-18 00:00:00,""165.14"",""5.311"",NULL,""9.902"",""1.845"",""16.519"",""13.98"",""1.451"",""2.587"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""18.3"",NULL"
"2022-02-18 01:00:00,""171.86"",""1.035"",NULL,""11.3"",""2.134"",""120"",""95.267"",""0.514"",""2.576"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""207.1"",NULL"
"2022-02-18 02:00:00,""170"",""0.862"",NULL,NULL,""2.341"",""120"",""94.843"",""1.305"",""2.56"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""217.6"",NULL"
"2022-02-18 03:00:00,""165.62"",""0.648"",NULL,""11.366"",""2.266"",""120"",""8.682"",""1.046"",""2.594"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""120.5"",NULL"
"2022-02-18 04:00:00,""165.36"",""0.646"",NULL,""15.413"",""2.377"",""120"",""4.368"",""1.34"",""2.692"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""112"",NULL"
"2022-02-18 05:00:00,""173.27"",""1.018"",NULL,""0.257"",""2.551"",""120"",""10.605"",""5.932"",""3.177"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""129.1"",NULL"
"2022-02-18 06:00:00,""205"",""1.519"",NULL,""11.787"",""2.61"",""4"",""28.822"",""0.199"",""3.956"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""25.9"",NULL"
"2022-02-18 07:00:00,""232.4"",""0.772"",""38.657"",""10.646"",""3.566"",""52.684"",""26.478"",NULL,""4.569"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""37.2"",NULL"
"2022-02-18 08:00:00,""234.22"",""0.225"",""70"",""28.823"",""5.511"",""70"",""1.771"",""0.682"",""4.665"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""17.8"""
"2022-02-18 09:00:00,""221.93"",""3.117"",""5.441"",""18.039"",""5.569"",""5.441"",""9.034"",""0.761"",""4.635"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""2.7"""
"2022-02-18 10:00:00,""198.21"",""4.294"",NULL,""13.916"",""5.931"",NULL,""8.082"",""0.383"",""4.58"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-18 11:00:00,""178.15"",""4.799"",NULL,""17.966"",""6.164"",NULL,""9.59"",""1.663"",""4.502"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""4.2"""
"2022-02-18 12:00:00,""169.6"",""5.002"",NULL,""19.006"",NULL,NULL,""12.517"",""0.79"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""12.3"""
"2022-02-18 13:00:00,""161.27"",""5.002"",NULL,""32.615"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""37.6"""
"2022-02-18 14:00:00,""169.05"",""5.82"",NULL,""38.756"",NULL,NULL,""0.296"",""1.399"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""45.7"""
"2022-02-18 15:00:00,""180.44"",""6.21"",NULL,""51.754"",NULL,NULL,""0.102"",""0.891"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""58.8"""
"2022-02-18 16:00:00,""194.5"",""1.867"",NULL,""47.358"",NULL,NULL,""0.068"",""1.354"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""50.5"""
"2022-02-18 17:00:00,""233.27"",""6.096"",NULL,""30.708"",NULL,""50"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""13.2"",NULL"
"2022-02-18 18:00:00,""241.15"",""1.987"",NULL,""40.169"",NULL,""85"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""42.8"",NULL"
"2022-02-18 19:00:00,""234.45"",""6.213"",NULL,""28.45"",NULL,""85"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""50.3"",NULL"
"2022-02-18 20:00:00,""203.13"",""1.328"",NULL,""6.71"",NULL,""6.852"",NULL,NULL,""1.186"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-18 21:00:00,""199.28"",""1.31"",NULL,""4.541"",NULL,""5.472"",NULL,NULL,""0.379"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-18 22:00:00,""210.86"",""1.252"",NULL,""5.713"",NULL,NULL,""5.629"",NULL,""1.336"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-18 23:00:00,""201.36"",""1.193"",NULL,""40.759"",NULL,""41.952"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-19 00:00:00,""190"",""2.748"",NULL,""19.297"",""52.321"",""54"",""25.92"",NULL,""4.261"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""114.5"",NULL"
"2022-02-19 01:00:00,""177.35"",NULL,NULL,""23.699"",""50"",""139"",""29.14"",NULL,""4.233"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""198.7"",NULL"
"2022-02-19 02:00:00,""174"",NULL,NULL,""21.746"",""44.876"",""138"",""22.11"",NULL,""4.202"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""187.4"",NULL"
"2022-02-19 03:00:00,""172.31"",NULL,NULL,NULL,""42.101"",""158"",""47.685"",NULL,""4.144"",NULL,NULL,NULL,NULL,""28"",NULL,NULL,NULL,""279.9"",NULL"
"2022-02-19 04:00:00,""170"",NULL,NULL,""22.175"",""38.88"",""128"",""10.49"",NULL,""4.079"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""159.3"",NULL"
"2022-02-19 05:00:00,""172.7"",NULL,NULL,""21.1"",""32.176"",""98"",""6.09"",NULL,""4.317"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""119.5"",NULL"
"2022-02-19 06:00:00,""195.01"",NULL,NULL,""13.967"",""41.784"",""80"",""0.002"",NULL,""4.862"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""112.7"",NULL"
"2022-02-19 07:00:00,""196"",NULL,NULL,""11.002"",""45.092"",""21.6"",""2.514"",NULL,""5.263"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""63.5"",NULL"
"2022-02-19 08:00:00,""198"",NULL,""24.246"",""27.391"",""56.499"",""15"",""0.006"",NULL,""5.333"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""25.2"",NULL"
"2022-02-19 09:00:00,""195.2"",""2.963"",NULL,""2.16"",""55.154"",NULL,""16.722"",NULL,""5.297"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""72.1"",NULL"
"2022-02-19 10:00:00,""194.23"",""3.757"",NULL,""1.422"",""67.751"",""44.161"",""14.88"",NULL,""5.314"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""126.9"",NULL"
"2022-02-19 11:00:00,""171.68"",""4.175"",""78"",""1.43"",""64.106"",NULL,""5.201"",NULL,""5.188"",NULL,NULL,NULL,NULL,""28"",NULL,NULL,NULL,""18.9"",NULL"
"2022-02-19 12:00:00,""172.9"",""4.177"",NULL,NULL,""56.421"",NULL,""16.25"",NULL,NULL,NULL,NULL,NULL,NULL,""28"",NULL,NULL,NULL,""96.5"",NULL"
"2022-02-19 13:00:00,""164.3"",""4.172"",""73"",NULL,""49.588"",NULL,""19.291"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""8.3"""
"2022-02-19 14:00:00,""170.15"",""3.762"",NULL,NULL,""60.408"",NULL,""13.031"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""69.7"",NULL"
"2022-02-19 15:00:00,""178.31"",""4.074"",NULL,""50.575"",""54.648"",NULL,""0.001"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-19 16:00:00,""192.37"",NULL,NULL,""50.907"",""50.267"",NULL,NULL,NULL,""0.64"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-19 17:00:00,""201.98"",""4.087"",NULL,""56.724"",""52.72"",NULL,""1.991"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""6.1"""
"2022-02-19 18:00:00,""218.24"",NULL,NULL,""40.498"",""67.051"",""30"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""56.6"",NULL"
"2022-02-19 19:00:00,""228"",""4.591"",NULL,""30.244"",""56.626"",""30"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""51.8"",NULL"
"2022-02-19 20:00:00,""202.71"",NULL,NULL,""10.551"",""55.718"",""17.597"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""62.8"",NULL"
"2022-02-19 21:00:00,""193.23"",NULL,NULL,""3.552"",""52.225"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""48.7"",NULL"
"2022-02-19 22:00:00,""173.76"",NULL,NULL,""30.922"",""47.611"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""16.7"",NULL"
"2022-02-19 23:00:00,""169.22"",NULL,NULL,""4.755"",""33.666"",NULL,""26.54"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""55.5"",NULL"
"2022-02-20 00:00:00,""182"",""2.328"",NULL,NULL,""9.378"",NULL,""100.36"",NULL,""3.721"",NULL,NULL,NULL,""183"",NULL,NULL,NULL,NULL,NULL,""71.9"""
"2022-02-20 01:00:00,""181"",NULL,NULL,NULL,""7.265"",NULL,""62.675"",NULL,""3.679"",NULL,""1.9"",NULL,""183"",NULL,NULL,NULL,NULL,NULL,""111.3"""
"2022-02-20 02:00:00,""174"",NULL,NULL,NULL,""7.24"",NULL,""61.13"",NULL,""3.659"",NULL,""1.9"",NULL,""183"",NULL,NULL,NULL,NULL,NULL,""112.9"""
"2022-02-20 03:00:00,""174"",NULL,NULL,NULL,""7.01"",NULL,""65.904"",NULL,""3.573"",NULL,""1.9"",NULL,""183"",NULL,NULL,NULL,NULL,NULL,""108.4"""
"2022-02-20 04:00:00,""177.04"",NULL,NULL,NULL,""7.019"",NULL,""82.167"",NULL,""3.553"",NULL,""1.9"",NULL,""183"",NULL,NULL,NULL,NULL,NULL,""92.2"""
"2022-02-20 05:00:00,""179.36"",NULL,NULL,NULL,""7.752"",""95"",""74.984"",NULL,""3.729"",NULL,""1.9"",NULL,""183"",NULL,NULL,NULL,NULL,NULL,""3.4"""
"2022-02-20 06:00:00,""179.4"",NULL,NULL,""0.253"",""9.483"",""130"",""61.9"",NULL,""4.194"",NULL,""1.9"",NULL,""183"",NULL,NULL,NULL,NULL,""20.4"",NULL"
"2022-02-20 07:00:00,""175.54"",NULL,NULL,""2.166"",""12.653"",""130"",""49.006"",NULL,""4.59"",NULL,""1.9"",NULL,""183"",NULL,NULL,NULL,NULL,""9.2"",NULL"
"2022-02-20 08:00:00,""181"",NULL,NULL,""4.636"",""14.799"",""130"",""53.655"",NULL,""4.654"",NULL,""0.8"",NULL,""183"",NULL,NULL,NULL,NULL,""14.7"",NULL"
"2022-02-20 09:00:00,""250.9"",""3.273"",NULL,""38.407"",""14.764"",""188"",""22.999"",NULL,""4.626"",NULL,""0.8"",""5.091"",""193"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-20 10:00:00,""246.55"",""4.732"",NULL,""39.155"",""18.356"",""144"",""20.756"",NULL,""4.575"",NULL,""0.8"",""40"",""183"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-20 11:00:00,""246.73"",""101.082"",NULL,""40.591"",""20.093"",""279"",""21.877"",NULL,""4.503"",NULL,""0.8"",NULL,""183"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-20 12:00:00,""199.15"",""106.765"",NULL,""6.486"",""9.839"",""212.794"",""74.357"",NULL,""0.061"",NULL,""0.8"",NULL,""183"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-20 13:00:00,""164.7"",""80.563"",NULL,""6.716"",""7.922"",""130"",""35.607"",NULL,""0.042"",NULL,""0.8"",NULL,""183"",NULL,NULL,NULL,NULL,NULL,""97.5"""
"2022-02-20 14:00:00,""167.77"",""58.027"",NULL,""5.478"",""6.044"",""130"",""23.69"",NULL,""0.003"",NULL,""0.8"",NULL,""183"",NULL,NULL,NULL,NULL,NULL,""87.6"""
"2022-02-20 15:00:00,""171.85"",""42.559"",NULL,""3.287"",""3.605"",""130"",""20.749"",NULL,NULL,NULL,NULL,NULL,""183"",NULL,NULL,NULL,NULL,NULL,""74.5"""
"2022-02-20 16:00:00,""172"",NULL,NULL,""21.636"",""1.325"",""130"",NULL,NULL,""0.033"",NULL,NULL,NULL,""183"",NULL,NULL,NULL,NULL,NULL,""73.3"""
"2022-02-20 17:00:00,""198.06"",""3.171"",NULL,""0.852"",""1.731"",""172.875"",""22.413"",NULL,""0.004"",NULL,NULL,NULL,""193"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-20 18:00:00,""242.73"",NULL,NULL,""8.191"",""2.121"",""207.055"",NULL,NULL,""0.015"",NULL,NULL,NULL,""201"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-20 19:00:00,""258.33"",""3.568"",NULL,NULL,""1.417"",""202"",""45.339"",NULL,""0.015"",NULL,NULL,NULL,""201"",NULL,NULL,NULL,NULL,""44.2"",NULL"
"2022-02-20 20:00:00,""236.25"",""1.016"",NULL,""13.859"",""0.023"",""135.837"",NULL,NULL,""0.015"",NULL,NULL,NULL,""201"",""80"",NULL,NULL,NULL,NULL,NULL"
"2022-02-20 21:00:00,""214.33"",""0.661"",NULL,""11.667"",""1.514"",""62"",""2.302"",NULL,""0.012"",NULL,NULL,NULL,""201"",""140"",NULL,NULL,NULL,NULL,""7.5"""
"2022-02-20 22:00:00,""195.87"",""0.642"",NULL,NULL,""0.57"",NULL,""13.048"",NULL,""0.024"",NULL,NULL,NULL,""201"",""188"",NULL,NULL,NULL,NULL,NULL"
"2022-02-20 23:00:00,""194.02"",""0.309"",NULL,NULL,""1.283"",NULL,""11.971"",NULL,""0.055"",NULL,NULL,NULL,""201"",""188"",NULL,NULL,NULL,NULL,NULL"
"2022-02-21 00:00:00,""164.64"",""4.468"",NULL,""0.36"",""1.482"",NULL,""19.968"",NULL,""0.791"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""17.4"",NULL"
"2022-02-21 01:00:00,""159.6"",""0.526"",NULL,""25.517"",""2.003"",NULL,""19.68"",NULL,""0.8"",NULL,""1.9"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""5.5"""
"2022-02-21 02:00:00,""155.34"",""0.628"",NULL,""27.082"",""1.366"",NULL,""7.29"",NULL,""0.813"",NULL,""1.9"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""20.1"""
"2022-02-24 15:00:00,""165.17"",""3.339"",NULL,""2.022"",""9.064"",NULL,""3.536"",""7.239"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-21 03:00:00,""153"",""0.474"",NULL,""29.014"",""1.325"",NULL,""4.59"",NULL,""0.847"",NULL,""1.9"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""24.6"""
"2022-02-21 04:00:00,""157.46"",""0.85"",NULL,""8.11"",""1.922"",NULL,""7.996"",NULL,""0.942"",NULL,""1.9"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-21 05:00:00,""218.26"",""0.214"",NULL,""2.588"",""2.095"",NULL,""0.22"",NULL,""1.287"",NULL,""0.8"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-21 06:00:00,""198.14"",""20"",NULL,""35.055"",""4.131"",""50"",NULL,NULL,""1.724"",NULL,""0.8"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-21 07:00:00,""223.84"",""20.313"",NULL,""43.032"",""2.083"",""60"",""0.004"",NULL,""2.058"",NULL,""0.8"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-21 08:00:00,""223"",""38.242"",NULL,""0.67"",""2.229"",""30"",""5.309"",NULL,""2.174"",NULL,""0.8"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-21 09:00:00,""197"",""56.427"",NULL,""27.101"",""1.538"",""80.567"",NULL,NULL,""2.223"",NULL,""0.8"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-21 10:00:00,""205.38"",""7.672"",NULL,""0.36"",""1.376"",NULL,""5.215"",NULL,""2.241"",NULL,""0.8"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-21 11:00:00,""204"",""41.127"",NULL,NULL,""1.767"",""30"",""7.908"",NULL,""2.252"",NULL,""0.8"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-21 12:00:00,""157.49"",""6.208"",NULL,""3.267"",NULL,NULL,""10.275"",NULL,NULL,NULL,""0.8"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-21 13:00:00,""150.85"",""5.909"",NULL,NULL,NULL,NULL,""6.709"",NULL,NULL,NULL,""0.8"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
