"Date,""MCP"",""Buy_LV_LOAD"",""Buy_MV_LOAD"",""Buy_Big Hydro_SUPPLY"",""Buy_Natural Gas_SUPPLY"",""Buy_RES_SUPPLY"",""Sell_LV_LOAD"",""Sell_Big Hydro_SUPPLY"",""Sell_Natural Gas_SUPPLY"",""Sell_RES_SUPPLY"",""Sell_Lignite_SUPPLY"",""Buy_PUMP_LOAD"",""Sell_MV_LOAD"",""Buy_Lignite_SUPPLY"",""Buy_HV_LOAD"",""Sell_HV_LOAD"",""Sell_PUMP_LOAD"",""Buy_Exports_GR-IT"",""Sell_Imports_IT-GR"""
"2022-02-08 21:00:00,""224.49"",""0.025"",NULL,NULL,NULL,NULL,""8.803"",NULL,""110.985"",""42.292"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""162.1"",NULL"
"2022-02-08 22:00:00,""210.28"",""6.163"",NULL,NULL,NULL,NULL,""1.167"",NULL,""94.24"",""20.517"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""109.8"",NULL"
"2022-02-08 23:00:00,""201"",""5.491"",NULL,NULL,NULL,NULL,""1.623"",NULL,""84"",""17.259"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""97.4"",NULL"
"2022-02-09 00:00:00,""155.74"",""16.143"",""0.699"",NULL,NULL,NULL,NULL,NULL,NULL,""16.842"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-09 01:00:00,""187.16"",""13.442"",""0.701"",NULL,NULL,NULL,NULL,NULL,NULL,""14.143"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-09 02:00:00,""185"",""16.597"",""0.694"",NULL,NULL,""0.444"",NULL,NULL,NULL,""4.507"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""13.2"""
"2022-02-09 03:00:00,""159.9"",""14.545"",""0.696"",NULL,NULL,NULL,NULL,NULL,NULL,""15.241"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-09 04:00:00,""185.15"",""18.957"",""0.734"",NULL,NULL,""0.335"",NULL,NULL,NULL,""6.293"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""13.7"""
"2022-02-09 05:00:00,""187.11"",""17.534"",""0.854"",NULL,NULL,""3.084"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""21.5"""
"2022-02-09 06:00:00,""235"",""15.396"",""0.988"",NULL,NULL,""0.396"",NULL,NULL,""13.914"",""2.866"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-09 07:00:00,""238.41"",""8.91"",""3.293"",NULL,NULL,NULL,NULL,NULL,NULL,""11.184"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""1"""
"2022-02-09 08:00:00,""267"",""2.889"",NULL,NULL,NULL,NULL,""1.86"",NULL,""13"",""30.633"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""42.6"",NULL"
"2022-02-09 09:00:00,""234.45"",NULL,""2.274"",NULL,NULL,NULL,""8.72"",NULL,""24"",""24.951"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""55.4"",NULL"
"2022-02-09 10:00:00,""204.99"",NULL,""2.238"",NULL,NULL,""6.418"",""12.59"",NULL,NULL,""0.033"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""4"",NULL"
"2022-02-09 11:00:00,""190.82"",""0.016"",""1.106"",NULL,NULL,""2.142"",""16.703"",NULL,""38.364"",""2.755"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""54.6"",NULL"
"2022-02-09 12:00:00,""183.13"",""0.099"",""1.098"",NULL,NULL,""15.071"",""16.212"",NULL,NULL,""0.056"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-09 13:00:00,""167.83"",""1.056"",""4.3"",NULL,NULL,""7.032"",""8.643"",NULL,NULL,""3.745"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-09 14:00:00,""189.77"",""2.779"",""5.966"",NULL,NULL,""10.55"",""5.503"",NULL,""7.108"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""6.7"""
"2022-02-09 15:00:00,""204.02"",""5.442"",""7.511"",NULL,NULL,""23.7"",""3.596"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""33.1"""
"2022-02-09 16:00:00,""238"",""12.209"",""7.301"",NULL,NULL,NULL,NULL,NULL,""125.902"",""12.069"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""118.5"",NULL"
"2022-02-09 17:00:00,""266.89"",""15.009"",""4.505"",NULL,NULL,NULL,NULL,NULL,""130.701"",""25.595"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""136.8"",NULL"
"2022-02-09 18:00:00,""313"",""7.39"",""4.399"",""46.725"",NULL,NULL,NULL,""90"",""140"",""23.514"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""195"",NULL"
"2022-02-09 19:00:00,""313.69"",NULL,NULL,NULL,NULL,NULL,""3.608"",NULL,""140"",""30.009"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""173.6"",NULL"
"2022-02-09 20:00:00,""246"",""6.193"",""3.974"",NULL,NULL,""0.091"",NULL,NULL,""140"",""4.073"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""133.8"",NULL"
"2022-02-09 21:00:00,""226.54"",""13.84"",""3.652"",NULL,NULL,NULL,NULL,NULL,""140"",""13.188"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""135.7"",NULL"
"2022-02-09 22:00:00,""227.73"",""9.349"",""3.48"",NULL,NULL,NULL,NULL,NULL,""26.766"",""26.802"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""40.7"",NULL"
"2022-02-09 23:00:00,""210"",""8.367"",""0.71"",NULL,NULL,""2.357"",NULL,NULL,""4.013"",""7.421"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-10 00:00:00,""200.99"",""2.367"",NULL,NULL,""130"",""1.385"",""5.011"",NULL,""32.17"",""0.055"",NULL,NULL,""0.699"",NULL,NULL,NULL,""125"",""29.2"",NULL"
"2022-02-10 01:00:00,""194.65"",""2.909"",NULL,NULL,NULL,NULL,""5.044"",NULL,""28.315"",""2.445"",NULL,NULL,""0.701"",NULL,NULL,NULL,""125"",""158.6"",NULL"
"2022-02-10 02:00:00,""192.49"",""1.759"",NULL,NULL,NULL,NULL,""5.428"",NULL,""50"",""18.619"",NULL,""110"",NULL,NULL,NULL,NULL,""125"",""87.3"",NULL"
"2022-02-10 03:00:00,""188"",""3.351"",NULL,NULL,NULL,NULL,""6.703"",NULL,""30"",""3.022"",NULL,""110"",""0.697"",NULL,NULL,NULL,""125"",""52.1"",NULL"
"2022-02-10 04:00:00,""192"",""1.137"",NULL,NULL,NULL,NULL,""8.421"",NULL,""39.158"",""2.831"",NULL,NULL,""0.733"",NULL,NULL,NULL,""125"",""175"",NULL"
"2022-02-10 05:00:00,""203.16"",""2.169"",NULL,NULL,NULL,""7.353"",""8.668"",NULL,NULL,NULL,NULL,NULL,""0.854"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-10 06:00:00,""229.75"",NULL,NULL,NULL,NULL,""13.654"",""12.664"",NULL,NULL,""0.002"",NULL,NULL,""0.988"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-10 07:00:00,""248.2"",NULL,NULL,NULL,NULL,""2.377"",""26.431"",NULL,""5.211"",""6.256"",NULL,NULL,""1.098"",NULL,NULL,NULL,NULL,""36.6"",NULL"
"2022-02-10 08:00:00,""261.34"",NULL,NULL,NULL,NULL,NULL,""35.436"",NULL,""37.659"",""33.605"",NULL,NULL,""1.131"",NULL,NULL,NULL,NULL,""107.8"",NULL"
"2022-02-10 09:00:00,""214.71"",NULL,NULL,NULL,NULL,""30.324"",""30.253"",NULL,NULL,""0.071"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-10 10:00:00,""215"",NULL,NULL,NULL,NULL,NULL,""30.297"",NULL,""86.76"",""26.527"",NULL,NULL,""0.894"",NULL,NULL,NULL,NULL,""144.5"",NULL"
"2022-02-10 11:00:00,""190.53"",NULL,NULL,NULL,NULL,""25.589"",""24.817"",NULL,NULL,NULL,NULL,NULL,""1.548"",NULL,NULL,NULL,NULL,""0.8"",NULL"
"2022-02-10 12:00:00,""188"",NULL,NULL,NULL,NULL,""2.556"",""18.121"",""26"",""27.4"",""0.612"",NULL,NULL,""1.537"",""1.525"",NULL,NULL,NULL,""69.6"",NULL"
"2022-02-10 13:00:00,""183.29"",NULL,NULL,NULL,NULL,""4.082"",""10.806"",""26"",NULL,""0.166"",NULL,NULL,""1.076"",""26"",NULL,NULL,NULL,""8"",NULL"
"2022-02-10 14:00:00,""192.21"",""0.035"",NULL,NULL,NULL,""6.552"",""11.098"",NULL,""18.691"",""0.501"",NULL,NULL,""1.99"",NULL,NULL,NULL,NULL,""25.7"",NULL"
"2022-02-10 15:00:00,""209.76"",NULL,NULL,NULL,NULL,""15.447"",""13.541"",NULL,NULL,""0.029"",NULL,NULL,""1.877"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-10 16:00:00,""236.69"",NULL,NULL,NULL,NULL,NULL,""19.439"",NULL,""68.946"",""26.908"",NULL,NULL,""1.825"",NULL,NULL,NULL,NULL,""117.1"",NULL"
"2022-02-10 17:00:00,""267.07"",NULL,NULL,NULL,NULL,""20.112"",""20.112"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-10 18:00:00,""295.83"",NULL,NULL,""80"",NULL,""20.774"",""19.014"",""80"",NULL,NULL,NULL,NULL,""1.76"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-10 19:00:00,""289.88"",NULL,NULL,""80"",NULL,""15.074"",""15.074"",""80"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-10 20:00:00,""242.34"",NULL,NULL,NULL,NULL,""3.927"",""9.525"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""5.6"",NULL"
"2022-02-10 21:00:00,""212.85"",NULL,NULL,NULL,NULL,""2.478"",""8.229"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""5.8"",NULL"
"2022-02-10 22:00:00,""210.37"",NULL,NULL,NULL,NULL,""8.213"",""7.518"",NULL,NULL,NULL,NULL,NULL,""0.695"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-10 23:00:00,""209.65"",""0.226"",NULL,NULL,NULL,""6.011"",""6.237"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-11 00:00:00,""182.67"",""1.371"",NULL,NULL,NULL,""19.133"",""6.35"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""0.12"",NULL,NULL,NULL,""14.3"""
"2022-02-11 01:00:00,""184.6"",""2.229"",NULL,NULL,NULL,""3.735"",""27.333"",NULL,NULL,NULL,NULL,NULL,""0.988"",NULL,""0.12"",NULL,NULL,""22.2"",NULL"
"2022-02-11 02:00:00,""178"",""3.253"",NULL,NULL,NULL,""9.476"",""8.177"",NULL,NULL,NULL,NULL,NULL,""0.983"",NULL,""0.12"",NULL,NULL,NULL,""3.7"""
"2022-02-11 03:00:00,""180"",""1.305"",NULL,NULL,NULL,""4.011"",""18.835"",NULL,NULL,NULL,NULL,NULL,""0.988"",NULL,""0.12"",NULL,NULL,""14.4"",NULL"
"2022-02-11 04:00:00,""180"",""0.736"",NULL,NULL,NULL,""9.925"",""9.525"",NULL,NULL,NULL,NULL,NULL,""2.944"",NULL,""0.12"",NULL,NULL,""1.7"",NULL"
"2022-02-11 05:00:00,""215"",""3.033"",NULL,NULL,NULL,""12.174"",""11.4"",NULL,NULL,NULL,NULL,NULL,""3.927"",NULL,""0.12"",NULL,NULL,NULL,NULL"
"2022-02-11 06:00:00,""221.29"",""0.395"",NULL,NULL,""80"",""14.291"",""13.367"",""80"",NULL,NULL,NULL,NULL,""1.439"",NULL,""0.12"",NULL,NULL,NULL,NULL"
"2022-02-11 07:00:00,""247.9"",NULL,NULL,NULL,""80"",""22.127"",""21.686"",""80"",NULL,NULL,NULL,NULL,""0.561"",NULL,""0.12"",NULL,NULL,NULL,NULL"
"2022-02-11 08:00:00,""242"",NULL,NULL,NULL,""80"",""17.768"",""43.835"",""80"",NULL,""0.028"",NULL,NULL,""0.813"",NULL,""0.12"",NULL,NULL,""26.8"",NULL"
"2022-02-11 09:00:00,""215.37"",NULL,NULL,NULL,NULL,""15.934"",""15.231"",NULL,NULL,""0.012"",NULL,NULL,""0.811"",NULL,""0.12"",NULL,NULL,NULL,NULL"
"2022-02-11 10:00:00,""200.9"",NULL,NULL,NULL,NULL,""26.505"",""11.565"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""0.12"",NULL,NULL,NULL,""15.1"""
"2022-02-11 11:00:00,""186"",NULL,NULL,NULL,NULL,""26.789"",""14.877"",NULL,NULL,""0.008"",NULL,NULL,NULL,NULL,""0.12"",NULL,NULL,NULL,""12"""
"2022-02-11 12:00:00,""192.93"",NULL,NULL,NULL,NULL,""2.203"",""32.712"",NULL,""31.631"",NULL,NULL,NULL,""3.977"",NULL,""0.12"",NULL,NULL,""66"",NULL"
"2022-02-11 13:00:00,""189.67"",""1.111"",NULL,NULL,NULL,""5.37"",""11.538"",NULL,""12.557"",""0.01"",NULL,NULL,""3.088"",NULL,""0.12"",NULL,NULL,""20.6"",NULL"
"2022-02-11 14:00:00,""195.84"",NULL,NULL,NULL,""55"",""5.057"",""13.93"",NULL,""88.025"",NULL,NULL,NULL,""2.167"",""40"",""0.12"",NULL,NULL,""3.9"",NULL"
"2022-02-11 15:00:00,""209.83"",NULL,NULL,NULL,NULL,""0.005"",""37.32"",NULL,""116.135"",""0.158"",NULL,NULL,""2.927"",NULL,""0.12"",NULL,NULL,""156.4"",NULL"
"2022-02-11 16:00:00,""227"",NULL,NULL,NULL,""75"",""21.741"",""36.25"",NULL,""95"",NULL,NULL,NULL,""0.662"",""35.051"",""0.12"",NULL,NULL,NULL,NULL"
"2022-02-11 17:00:00,""264"",NULL,NULL,NULL,""80"",""17.437"",""26.416"",NULL,""100"",NULL,NULL,NULL,NULL,""28.859"",""0.12"",NULL,NULL,NULL,NULL"
"2022-02-11 18:00:00,""303"",NULL,NULL,""160.401"",NULL,NULL,""35.925"",NULL,""102.6"",""19.134"",NULL,NULL,""2.742"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-11 19:00:00,""302.91"",NULL,NULL,NULL,NULL,NULL,""33.268"",NULL,""126.337"",""31.656"",NULL,NULL,""0.891"",NULL,NULL,NULL,NULL,""192.2"",NULL"
"2022-02-11 20:00:00,""230"",""0.511"",""1.663"",NULL,""80"",""13.662"",""26.097"",NULL,""100"",NULL,NULL,NULL,NULL,""40"",""0.12"",NULL,NULL,NULL,""9.9"""
"2022-02-11 21:00:00,""215"",NULL,""0.764"",NULL,""80"",""18.796"",""32.178"",NULL,""100"",NULL,NULL,NULL,NULL,""32.498"",""0.12"",NULL,NULL,NULL,NULL"
"2022-02-11 22:00:00,""210"",""1.929"",""0.727"",NULL,""80"",""16.206"",""31.262"",NULL,""100"",NULL,NULL,NULL,NULL,""32.28"",""0.12"",NULL,NULL,NULL,NULL"
"2022-02-11 23:00:00,""196.89"",NULL,""4.058"",NULL,""220"",""2.818"",""36.196"",NULL,""184"",NULL,NULL,NULL,NULL,NULL,""0.12"",NULL,NULL,NULL,""6.8"""
"2022-02-12 00:00:00,""210"",""3.31"",NULL,NULL,NULL,""2.99"",""5.869"",NULL,""58"",NULL,NULL,NULL,""0.278"",NULL,NULL,NULL,NULL,""57.8"",NULL"
"2022-02-12 01:00:00,""206.99"",""1.157"",NULL,NULL,NULL,""5.912"",""5.378"",NULL,NULL,NULL,NULL,NULL,""1.691"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-12 02:00:00,""196.2"",""1.452"",NULL,NULL,""41.986"",""5.401"",""5.167"",NULL,NULL,NULL,NULL,NULL,""1.686"",NULL,NULL,NULL,""41.986"",NULL,NULL"
"2022-02-12 03:00:00,""177.57"",""3.631"",NULL,NULL,NULL,""2.834"",""5.914"",NULL,NULL,NULL,NULL,NULL,""1.269"",NULL,""0.12"",NULL,NULL,""0.6"",NULL"
"2022-02-12 04:00:00,""199.37"",""3.521"",NULL,NULL,NULL,""2.655"",""4.797"",NULL,""60.926"",NULL,NULL,""64.032"",""4.485"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-12 05:00:00,""208"",""4.483"",NULL,NULL,NULL,""3.026"",""3.222"",NULL,""4.066"",NULL,NULL,NULL,""0.341"",NULL,""0.12"",NULL,NULL,NULL,NULL"
"2022-02-12 06:00:00,""226.6"",""3.726"",NULL,NULL,NULL,""7.65"",""9.653"",NULL,NULL,NULL,NULL,NULL,""1.843"",NULL,""0.12"",NULL,NULL,NULL,NULL"
"2022-02-12 07:00:00,""210"",""2.203"",NULL,NULL,NULL,""5.877"",""5.22"",NULL,""28"",""0.098"",NULL,NULL,""0.406"",NULL,""0.12"",NULL,NULL,""25.5"",NULL"
"2022-02-12 08:00:00,""210"",NULL,NULL,NULL,NULL,""5.264"",""6.579"",NULL,""38"",""0.156"",NULL,NULL,""0.42"",NULL,""0.12"",NULL,NULL,""39.8"",NULL"
"2022-02-12 09:00:00,""210.89"",NULL,NULL,NULL,NULL,""2.392"",""6.136"",NULL,NULL,""1.083"",NULL,NULL,""0.429"",NULL,""0.12"",NULL,NULL,""5.1"",NULL"
"2022-02-12 10:00:00,""208"",NULL,NULL,NULL,NULL,NULL,""9.767"",NULL,""29.2"",""3.285"",NULL,NULL,""3.674"",NULL,""0.12"",NULL,NULL,""45.8"",NULL"
"2022-02-12 11:00:00,""205.81"",NULL,NULL,NULL,NULL,""19.322"",""12.882"",NULL,NULL,""0.257"",NULL,NULL,""6.183"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-12 12:00:00,""205.98"",NULL,NULL,NULL,NULL,""16.429"",""10.326"",NULL,NULL,NULL,NULL,NULL,""6.103"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-12 13:00:00,""205.84"",NULL,NULL,NULL,NULL,""17.129"",""12.303"",NULL,NULL,NULL,NULL,NULL,""4.826"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-12 14:00:00,""206.83"",NULL,NULL,NULL,NULL,""14.474"",""10.836"",NULL,NULL,""0.137"",NULL,NULL,""3.501"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-12 15:00:00,""225.16"",""0.683"",NULL,NULL,NULL,""14"",""11.328"",NULL,NULL,""0.031"",NULL,NULL,""3.324"",NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-12 16:00:00,""213.11"",""0.122"",NULL,NULL,NULL,""6.831"",""6.692"",NULL,NULL,NULL,NULL,NULL,""0.381"",NULL,""0.12"",NULL,NULL,NULL,NULL"
"2022-02-12 17:00:00,""242.74"",NULL,NULL,NULL,NULL,""8.177"",""7.913"",NULL,NULL,NULL,NULL,NULL,""0.384"",NULL,""0.12"",NULL,NULL,NULL,NULL"
"2022-02-12 18:00:00,""246.68"",NULL,NULL,NULL,NULL,""5.035"",""4.793"",NULL,NULL,NULL,NULL,NULL,""0.362"",NULL,""0.12"",NULL,NULL,NULL,NULL"
"2022-02-12 19:00:00,""230.2"",NULL,NULL,NULL,NULL,""1"",""2.676"",NULL,NULL,""2.159"",NULL,NULL,""0.344"",NULL,""0.12"",NULL,NULL,""4.1"",NULL"
"2022-02-12 20:00:00,""227"",""1.108"",""1.663"",NULL,NULL,""2.024"",""1.652"",NULL,""2.941"",NULL,NULL,NULL,""0.322"",NULL,""0.12"",NULL,NULL,NULL,NULL"
"2022-02-12 21:00:00,""218"",NULL,""0.764"",NULL,NULL,NULL,""8.973"",NULL,""19"",""9.358"",NULL,NULL,""0.308"",NULL,""0.12"",NULL,NULL,""36.8"",NULL"
"2022-02-12 22:00:00,""210"",""2.616"",""0.727"",NULL,NULL,""3.861"",""5.332"",NULL,""1.061"",""0.652"",NULL,NULL,""0.279"",NULL,""0.12"",NULL,NULL,NULL,NULL"
"2022-02-12 23:00:00,""200.48"",""1.183"",NULL,NULL,NULL,NULL,""10.521"",NULL,""91.28"",""21.557"",NULL,NULL,""0.277"",NULL,""0.12"",NULL,NULL,""122.3"",NULL"
"2022-02-13 00:00:00,""193.47"",NULL,NULL,NULL,NULL,""13.918"",""7.122"",NULL,""1.596"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""5.2"""
"2022-02-13 01:00:00,""200.7"",NULL,NULL,NULL,NULL,""11.116"",""11.116"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-13 02:00:00,""201.7"",NULL,NULL,NULL,NULL,""7.334"",""6.832"",NULL,NULL,""0.502"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-13 03:00:00,""201.53"",NULL,NULL,NULL,NULL,""6.662"",""5.77"",NULL,NULL,""0.892"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-13 04:00:00,""176.17"",NULL,NULL,NULL,NULL,NULL,""6.326"",NULL,NULL,""2.78"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""9.1"",NULL"
"2022-02-13 05:00:00,""178.37"",NULL,NULL,NULL,NULL,""4.761"",""4.148"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""0.6"""
"2022-02-13 06:00:00,""187.98"",NULL,NULL,NULL,NULL,""5.147"",""6.53"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""1.4"",NULL"
"2022-02-13 07:00:00,""183.95"",NULL,NULL,NULL,NULL,""35.067"",""5.034"",NULL,NULL,""0.002"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""30"""
"2022-02-13 08:00:00,""201.53"",NULL,NULL,NULL,NULL,""8.078"",""6.585"",NULL,""1.491"",""0.002"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-13 09:00:00,""198.84"",NULL,NULL,NULL,NULL,""8.668"",""8.668"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-13 12:00:00,""205.91"",NULL,NULL,NULL,NULL,""16.199"",""16.164"",NULL,NULL,""0.035"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-13 13:00:00,""207.77"",NULL,NULL,NULL,NULL,NULL,""20.337"",NULL,""60.063"",""34.91"",NULL,""115.31"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-13 14:00:00,""201.53"",NULL,NULL,NULL,NULL,NULL,""15.783"",NULL,""16.188"",""28.827"",NULL,""60.798"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-13 15:00:00,""197.54"",NULL,NULL,NULL,NULL,""15.056"",""15.047"",NULL,NULL,""0.009"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-13 16:00:00,""191.45"",NULL,NULL,NULL,NULL,""24.567"",""9.226"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""15.3"""
"2022-02-13 17:00:00,""202.96"",NULL,NULL,NULL,NULL,""26.616"",""8.595"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""18"""
"2022-02-13 18:00:00,""240"",NULL,NULL,NULL,NULL,""19.873"",""10.086"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""9.8"""
"2022-02-13 19:00:00,""261.68"",NULL,NULL,NULL,NULL,""3.076"",""3.076"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-13 20:00:00,""268"",NULL,NULL,NULL,NULL,NULL,""7.857"",NULL,""24"",""37.423"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""69.3"",NULL"
"2022-02-13 21:00:00,""240"",NULL,NULL,NULL,NULL,NULL,""7.092"",NULL,""35"",""28.627"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""70.7"",NULL"
"2022-02-13 22:00:00,""214.86"",NULL,NULL,NULL,NULL,""5.632"",""6.781"",NULL,""27.135"",""3.873"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""32.2"",NULL"
"2022-02-13 23:00:00,""198.05"",NULL,NULL,NULL,NULL,""8.633"",""5.341"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""3.3"""
"2022-02-14 00:00:00,""153.1"",""2.688"",""1.5"",NULL,NULL,""40.846"",""0.754"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""44.3"""
"2022-02-14 01:00:00,""158.05"",""0.871"",""1.5"",NULL,NULL,""27.496"",""3.113"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""26.8"""
"2022-02-14 02:00:00,""176.12"",""0.903"",""1.5"",NULL,NULL,NULL,""2.45"",NULL,NULL,""9.893"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""9.9"",NULL"
"2022-02-14 03:00:00,""163"",""2.348"",""1.5"",NULL,NULL,""17.264"",""0.886"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""20.2"""
"2022-02-14 04:00:00,""148.08"",""0.871"",""1.5"",NULL,NULL,""32.056"",""1.932"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,""32.5"""
"2022-02-14 05:00:00,""221"",""2.567"",""1.5"",NULL,NULL,""0.075"",""1.83"",NULL,""0.415"",""1.897"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-14 06:00:00,""245.5"",""1.855"",""1.5"",NULL,NULL,""0.063"",""2.953"",NULL,NULL,""0.465"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-14 07:00:00,""279.38"",""0.845"",""1.5"",NULL,NULL,""2.739"",""4.803"",NULL,NULL,""0.281"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-14 08:00:00,""284.7"",""0.768"",""1.5"",""16"",NULL,""6.342"",""8.61"",NULL,NULL,NULL,""16"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-14 09:00:00,""245"",""0.949"",""1.5"",NULL,NULL,NULL,""1.435"",NULL,""61.067"",""3.723"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,""63.8"",NULL"
"2022-02-14 10:00:00,""209"",""0.846"",""1.5"",NULL,NULL,""6.69"",""8.014"",NULL,""0.8"",""0.222"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-14 11:00:00,""206"",""0.846"",""1.5"",NULL,NULL,""8.324"",""8.431"",NULL,""2.203"",""0.036"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2022-02-14 12:00:00,""201"",""0.949"",""1.5"",NULL,NULL,""5.74"",""3.458"",NULL,""4.159"",""0.572"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
