,ΑΛΒΑΝΙΑ_IMP,ΒΟΥΛΓΑΡΙΑ_IMP,FYROM_IMP,ΙΤΑΛΙΑ_IMP,ΤΟΥΡΚΙΑ_IMP,TOTAL IMPORTS,ΑΛΒΑΝΙΑ_EXP,ΒΟΥΛΓΑΡΙΑ_EXP,FYROM_EXP,ΙΤΑΛΙΑ_EXP,ΤΟΥΡΚΙΑ_EXP,TOTAL EXPORTS,EXPORTS-IMPORTS
2021-08-23 19:00:00,0.0,128.0,37.0,0.0,267.0,432.0,232.0,0.0,3.0,0.0,0.0,235.0,-197.0
2021-08-23 20:00:00,0.0,138.0,75.0,0.0,267.0,480.0,184.0,0.0,0.0,0.0,0.0,184.0,-296.0
2021-08-23 21:00:00,0.0,144.0,41.0,0.0,262.0,447.0,206.0,0.0,1.0,0.0,0.0,207.0,-240.0
2021-08-23 22:00:00,0.0,151.0,41.0,0.0,246.0,438.0,239.0,0.0,2.0,0.0,0.0,241.0,-197.0
2021-08-23 23:00:00,0.0,193.0,111.0,0.0,287.0,591.0,185.0,0.0,0.0,0.0,0.0,185.0,-406.0
2021-08-24 00:00:00,0,247,180,0,333,760,239,0,0,0,0,239,-521
2021-08-24 01:00:00,0.0,269.0,278.0,0.0,320.0,867.0,203.0,0.0,0.0,0.0,0.0,203.0,-664.0
2021-08-24 02:00:00,0.0,317.0,376.0,0.0,370.0,1063.0,174.0,0.0,0.0,0.0,0.0,174.0,-889.0
2021-08-24 03:00:00,0.0,303.0,326.0,0.0,353.0,982.0,242.0,0.0,0.0,0.0,0.0,242.0,-740.0
2021-08-24 04:00:00,0.0,276.0,282.0,0.0,326.0,884.0,276.0,0.0,0.0,0.0,0.0,276.0,-608.0
2021-08-24 05:00:00,0.0,258.0,277.0,0.0,313.0,848.0,263.0,0.0,0.0,0.0,0.0,263.0,-585.0
2021-08-24 06:00:00,0.0,207.0,244.0,0.0,235.0,686.0,242.0,0.0,0.0,0.0,0.0,242.0,-444.0
2021-08-24 07:00:00,0.0,94.0,10.0,0.0,212.0,316.0,365.0,0.0,22.0,0.0,0.0,387.0,71.0
2021-08-24 08:00:00,0.0,15.0,0.0,0.0,166.0,181.0,385.0,2.0,140.0,0.0,0.0,527.0,346.0
2021-08-24 09:00:00,0.0,1.0,0.0,0.0,140.0,141.0,446.0,19.0,240.0,0.0,0.0,705.0,564.0
2021-08-24 10:00:00,0.0,31.0,0.0,0.0,176.0,207.0,468.0,0.0,266.0,0.0,0.0,734.0,527.0
2021-08-24 11:00:00,0.0,66.0,0.0,0.0,217.0,283.0,438.0,0.0,196.0,0.0,0.0,634.0,351.0
2021-08-24 12:00:00,0.0,128.0,0.0,0.0,279.0,407.0,424.0,0.0,100.0,0.0,0.0,524.0,117.0
2021-08-24 13:00:00,0.0,178.0,45.0,0.0,331.0,554.0,292.0,0.0,1.0,0.0,0.0,293.0,-261.0
2021-08-24 14:00:00,0.0,193.0,50.0,0.0,377.0,620.0,295.0,0.0,1.0,0.0,0.0,296.0,-324.0
2021-08-24 15:00:00,0.0,211.0,95.0,0.0,386.0,692.0,280.0,0.0,0.0,0.0,0.0,280.0,-412.0
2021-08-24 16:00:00,0.0,241.0,209.0,0.0,379.0,829.0,201.0,0.0,0.0,0.0,0.0,201.0,-628.0
2021-08-24 17:00:00,0.0,226.0,164.0,0.0,360.0,750.0,200.0,0.0,0.0,0.0,0.0,200.0,-550.0
2021-08-24 18:00:00,1.0,242.0,291.0,0.0,365.0,899.0,24.0,0.0,0.0,0.0,0.0,24.0,-875.0
2021-08-24 19:00:00,37.0,236.0,322.0,0.0,342.0,937.0,1.0,0.0,0.0,0.0,0.0,1.0,-936.0
2021-08-24 20:00:00,81.0,253.0,355.0,0.0,352.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,-1041.0
2021-08-24 21:00:00,47.0,262.0,325.0,0.0,382.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,-1016.0
2021-08-24 22:00:00,1.0,257.0,298.0,0.0,355.0,911.0,38.0,0.0,0.0,0.0,0.0,38.0,-873.0
2021-08-24 23:00:00,5.0,312.0,362.0,0.0,440.0,1119.0,15.0,0.0,0.0,0.0,0.0,15.0,-1104.0
2021-08-25 00:00:00,0,358,429,0,466,1253,52,0,0,0,0,52,-1201
2021-08-25 01:00:00,0.0,348.0,413.0,0.0,430.0,1191.0,129.0,0.0,0.0,0.0,0.0,129.0,-1062.0
2021-08-25 02:00:00,0.0,350.0,452.0,0.0,416.0,1218.0,108.0,0.0,0.0,0.0,0.0,108.0,-1110.0
2021-08-25 03:00:00,0.0,353.0,458.0,0.0,418.0,1229.0,127.0,0.0,0.0,0.0,0.0,127.0,-1102.0
2021-08-25 04:00:00,0.0,348.0,458.0,0.0,410.0,1216.0,133.0,0.0,0.0,0.0,0.0,133.0,-1083.0
2021-08-25 05:00:00,0.0,324.0,454.0,0.0,378.0,1156.0,103.0,0.0,0.0,0.0,0.0,103.0,-1053.0
2021-08-25 06:00:00,0.0,247.0,363.0,0.0,307.0,917.0,135.0,0.0,0.0,0.0,0.0,135.0,-782.0
2021-08-25 07:00:00,0.0,174.0,227.0,0.0,272.0,673.0,168.0,0.0,0.0,0.0,0.0,168.0,-505.0
2021-08-25 08:00:00,0.0,169.0,173.0,0.0,308.0,650.0,184.0,0.0,0.0,0.0,0.0,184.0,-466.0
2021-08-25 09:00:00,0.0,178.0,157.0,0.0,318.0,653.0,189.0,0.0,0.0,0.0,0.0,189.0,-464.0
2021-08-25 10:00:00,0.0,187.0,103.0,0.0,307.0,597.0,221.0,0.0,0.0,0.0,0.0,221.0,-376.0
2021-08-25 11:00:00,0.0,218.0,161.0,0.0,332.0,711.0,177.0,0.0,0.0,0.0,0.0,177.0,-534.0
2021-08-25 12:00:00,0.0,280.0,271.0,0.0,337.0,888.0,106.0,0.0,0.0,0.0,0.0,106.0,-782.0
2021-08-25 13:00:00,4.0,339.0,404.0,0.0,379.0,1126.0,15.0,0.0,0.0,0.0,0.0,15.0,-1111.0
2021-08-25 14:00:00,4.0,339.0,372.0,0.0,386.0,1101.0,19.0,0.0,0.0,0.0,0.0,19.0,-1082.0
2021-08-25 15:00:00,1.0,324.0,357.0,0.0,402.0,1084.0,19.0,0.0,0.0,0.0,0.0,19.0,-1065.0
2021-08-25 16:00:00,41.0,329.0,392.0,0.0,409.0,1171.0,0.0,0.0,0.0,0.0,0.0,0.0,-1171.0
2021-08-25 17:00:00,32.0,331.0,347.0,0.0,408.0,1118.0,1.0,0.0,0.0,0.0,0.0,1.0,-1117.0
2021-08-25 18:00:00,120.0,374.0,472.0,0.0,451.0,1417.0,0.0,0.0,0.0,0.0,0.0,0.0,-1417.0
2021-08-25 19:00:00,71.0,341.0,400.0,0.0,416.0,1228.0,0.0,0.0,0.0,0.0,0.0,0.0,-1228.0
2021-08-25 20:00:00,61.0,328.0,366.0,0.0,440.0,1195.0,0.0,0.0,0.0,0.0,0.0,0.0,-1195.0
2021-08-25 21:00:00,27.0,295.0,308.0,0.0,430.0,1060.0,2.0,0.0,0.0,0.0,0.0,2.0,-1058.0
2021-08-25 22:00:00,0.0,303.0,270.0,0.0,442.0,1015.0,50.0,0.0,0.0,0.0,0.0,50.0,-965.0
2021-08-25 23:00:00,1.0,361.0,370.0,0.0,483.0,1215.0,37.0,0.0,0.0,0.0,0.0,37.0,-1178.0
2021-08-26 00:00:00,0,390,396,0,458,1244,89,0,0,0,0,89,-1155
2021-08-26 01:00:00,0.0,387.0,390.0,0.0,458.0,1235.0,146.0,0.0,0.0,0.0,0.0,146.0,-1089.0
2021-08-26 02:00:00,0.0,391.0,437.0,0.0,447.0,1275.0,121.0,0.0,0.0,0.0,0.0,121.0,-1154.0
2021-08-26 03:00:00,0.0,388.0,432.0,0.0,457.0,1277.0,152.0,0.0,0.0,0.0,0.0,152.0,-1125.0
2021-08-26 04:00:00,0.0,380.0,439.0,0.0,460.0,1279.0,145.0,0.0,0.0,0.0,0.0,145.0,-1134.0
2021-08-26 05:00:00,0.0,363.0,424.0,0.0,451.0,1238.0,142.0,0.0,0.0,0.0,0.0,142.0,-1096.0
2021-08-26 06:00:00,0.0,342.0,421.0,0.0,422.0,1185.0,142.0,0.0,0.0,0.0,0.0,142.0,-1043.0
2021-08-26 07:00:00,0.0,284.0,285.0,0.0,434.0,1003.0,181.0,0.0,0.0,0.0,0.0,181.0,-822.0
2021-08-26 08:00:00,0.0,236.0,255.0,0.0,420.0,911.0,98.0,0.0,0.0,0.0,0.0,98.0,-813.0
2021-08-26 09:00:00,0.0,234.0,226.0,0.0,404.0,864.0,107.0,0.0,0.0,0.0,0.0,107.0,-757.0
2021-08-26 10:00:00,0.0,268.0,250.0,0.0,392.0,910.0,124.0,0.0,0.0,0.0,0.0,124.0,-786.0
2021-08-26 11:00:00,0.0,299.0,300.0,0.0,405.0,1004.0,100.0,0.0,0.0,0.0,0.0,100.0,-904.0
2021-08-26 12:00:00,0.0,329.0,310.0,0.0,435.0,1074.0,149.0,0.0,0.0,0.0,0.0,149.0,-925.0
2021-08-26 13:00:00,0.0,358.0,370.0,0.0,459.0,1187.0,89.0,0.0,0.0,0.0,0.0,89.0,-1098.0
2021-08-26 14:00:00,0.0,347.0,307.0,0.0,429.0,1083.0,135.0,0.0,0.0,0.0,0.0,135.0,-948.0
2021-08-26 15:00:00,0.0,288.0,229.0,0.0,355.0,872.0,177.0,0.0,0.0,0.0,0.0,177.0,-695.0
2021-08-26 16:00:00,0.0,255.0,188.0,0.0,302.0,745.0,180.0,0.0,0.0,0.0,0.0,180.0,-565.0
2021-08-26 17:00:00,0.0,220.0,103.0,0.0,285.0,608.0,206.0,0.0,0.0,0.0,0.0,206.0,-402.0
2021-08-26 18:00:00,2.0,225.0,228.0,0.0,317.0,772.0,18.0,0.0,0.0,0.0,0.0,18.0,-754.0
2021-08-26 19:00:00,4.0,205.0,210.0,0.0,292.0,711.0,21.0,0.0,0.0,0.0,0.0,21.0,-690.0
2021-08-26 20:00:00,40.0,194.0,205.0,0.0,299.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,-738.0
2021-08-26 21:00:00,14.0,206.0,181.0,0.0,298.0,699.0,3.0,0.0,0.0,0.0,0.0,3.0,-696.0
2021-08-26 22:00:00,0.0,232.0,164.0,0.0,306.0,702.0,67.0,0.0,0.0,0.0,0.0,67.0,-635.0
2021-08-26 23:00:00,0.0,277.0,210.0,0.0,409.0,896.0,112.0,0.0,0.0,0.0,0.0,112.0,-784.0
2021-08-27 00:00:00,0,318,291,0,391,1000,113,0,0,0,0,113,-887
2021-08-27 01:00:00,0.0,326.0,368.0,0.0,350.0,1044.0,82.0,0.0,0.0,0.0,0.0,82.0,-962.0
2021-08-27 02:00:00,0.0,366.0,457.0,0.0,420.0,1243.0,77.0,0.0,0.0,0.0,0.0,77.0,-1166.0
2021-08-27 03:00:00,0.0,365.0,465.0,0.0,421.0,1251.0,81.0,0.0,0.0,0.0,0.0,81.0,-1170.0
2021-08-27 04:00:00,0.0,366.0,475.0,0.0,398.0,1239.0,76.0,0.0,0.0,0.0,0.0,76.0,-1163.0
2021-08-27 05:00:00,0.0,334.0,445.0,0.0,386.0,1165.0,82.0,0.0,0.0,0.0,0.0,82.0,-1083.0
2021-08-27 06:00:00,0.0,275.0,403.0,0.0,310.0,988.0,59.0,0.0,0.0,0.0,0.0,59.0,-929.0
2021-08-27 07:00:00,0.0,183.0,195.0,0.0,278.0,656.0,140.0,0.0,0.0,0.0,0.0,140.0,-516.0
2021-08-27 08:00:00,0.0,197.0,171.0,0.0,309.0,677.0,113.0,0.0,0.0,0.0,0.0,113.0,-564.0
2021-08-27 09:00:00,0.0,209.0,186.0,0.0,320.0,715.0,86.0,0.0,0.0,0.0,0.0,86.0,-629.0
2021-08-27 10:00:00,0.0,213.0,144.0,0.0,309.0,666.0,165.0,0.0,0.0,0.0,0.0,165.0,-501.0
2021-08-27 11:00:00,0.0,243.0,195.0,0.0,338.0,776.0,119.0,0.0,0.0,0.0,0.0,119.0,-657.0
2021-08-27 12:00:00,0.0,243.0,168.0,0.0,364.0,775.0,151.0,0.0,0.0,0.0,0.0,151.0,-624.0
2021-08-27 13:00:00,0.0,256.0,212.0,0.0,349.0,817.0,102.0,0.0,0.0,0.0,0.0,102.0,-715.0
2021-08-27 14:00:00,0.0,239.0,177.0,0.0,342.0,758.0,131.0,0.0,0.0,0.0,0.0,131.0,-627.0
2021-08-27 15:00:00,0.0,227.0,159.0,0.0,333.0,719.0,194.0,0.0,0.0,0.0,0.0,194.0,-525.0
2021-08-27 16:00:00,0.0,226.0,179.0,0.0,312.0,717.0,181.0,0.0,0.0,0.0,0.0,181.0,-536.0
2021-08-27 17:00:00,0.0,254.0,208.0,0.0,338.0,800.0,124.0,0.0,0.0,0.0,0.0,124.0,-676.0
2021-08-27 18:00:00,58.0,299.0,352.0,0.0,391.0,1100.0,1.0,0.0,0.0,0.0,0.0,1.0,-1099.0
2021-08-27 19:00:00,113.0,293.0,373.0,0.0,368.0,1147.0,0.0,0.0,0.0,0.0,0.0,0.0,-1147.0
2021-08-27 20:00:00,166.0,292.0,397.0,0.0,390.0,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,-1245.0
2021-08-27 21:00:00,105.0,272.0,357.0,0.0,400.0,1134.0,0.0,0.0,0.0,0.0,0.0,0.0,-1134.0
2021-08-27 22:00:00,57.0,295.0,362.0,0.0,384.0,1098.0,0.0,0.0,0.0,0.0,0.0,0.0,-1098.0
2021-08-27 23:00:00,46.0,358.0,462.0,0.0,446.0,1312.0,1.0,0.0,0.0,0.0,0.0,1.0,-1311.0
2021-08-28 00:00:00,4,340,442,0,394,1180,23,0,0,0,0,23,-1157
2021-08-28 01:00:00,13.0,376.0,552.0,0.0,450.0,1391.0,10.0,0.0,0.0,0.0,0.0,10.0,-1381.0
2021-08-28 02:00:00,0.0,345.0,553.0,0.0,412.0,1310.0,38.0,0.0,0.0,0.0,0.0,38.0,-1272.0
2021-08-28 03:00:00,0.0,337.0,544.0,0.0,397.0,1278.0,58.0,0.0,0.0,0.0,0.0,58.0,-1220.0
2021-08-28 04:00:00,0.0,335.0,554.0,0.0,379.0,1268.0,52.0,0.0,0.0,0.0,0.0,52.0,-1216.0
2021-08-28 05:00:00,0.0,330.0,558.0,0.0,376.0,1264.0,46.0,0.0,0.0,0.0,0.0,46.0,-1218.0
2021-08-28 06:00:00,0.0,322.0,546.0,0.0,381.0,1249.0,60.0,0.0,0.0,0.0,0.0,60.0,-1189.0
2021-08-28 07:00:00,0.0,263.0,474.0,0.0,341.0,1078.0,52.0,0.0,0.0,0.0,0.0,52.0,-1026.0
2021-08-28 08:00:00,0.0,257.0,401.0,0.0,328.0,986.0,111.0,0.0,0.0,0.0,0.0,111.0,-875.0
2021-08-28 09:00:00,0.0,299.0,360.0,0.0,351.0,1010.0,124.0,0.0,0.0,0.0,0.0,124.0,-886.0
2021-08-28 10:00:00,0.0,333.0,389.0,0.0,366.0,1088.0,129.0,0.0,0.0,0.0,0.0,129.0,-959.0
2021-08-28 11:00:00,0.0,376.0,418.0,0.0,423.0,1217.0,154.0,0.0,0.0,0.0,0.0,154.0,-1063.0
2021-08-28 12:00:00,0.0,379.0,456.0,0.0,439.0,1274.0,88.0,0.0,0.0,0.0,0.0,88.0,-1186.0
2021-08-28 13:00:00,0.0,383.0,492.0,0.0,441.0,1316.0,57.0,0.0,0.0,0.0,0.0,57.0,-1259.0
2021-08-28 14:00:00,0.0,379.0,454.0,0.0,468.0,1301.0,109.0,0.0,0.0,0.0,0.0,109.0,-1192.0
2021-08-28 15:00:00,0.0,370.0,444.0,0.0,437.0,1251.0,105.0,0.0,0.0,0.0,0.0,105.0,-1146.0
2021-08-28 16:00:00,0.0,373.0,461.0,0.0,450.0,1284.0,74.0,0.0,0.0,0.0,0.0,74.0,-1210.0
2021-08-28 17:00:00,0.0,377.0,500.0,0.0,466.0,1343.0,61.0,0.0,0.0,0.0,0.0,61.0,-1282.0
2021-08-28 18:00:00,0.0,392.0,511.0,0.0,496.0,1399.0,12.0,0.0,0.0,0.0,0.0,12.0,-1387.0
2021-08-28 19:00:00,0.0,373.0,510.0,0.0,449.0,1332.0,21.0,0.0,0.0,0.0,0.0,21.0,-1311.0
2021-08-28 20:00:00,14.0,364.0,535.0,0.0,467.0,1380.0,6.0,0.0,0.0,0.0,0.0,6.0,-1374.0
2021-08-28 21:00:00,1.0,373.0,509.0,0.0,466.0,1349.0,22.0,0.0,0.0,0.0,0.0,22.0,-1327.0
2021-08-28 22:00:00,0.0,346.0,458.0,0.0,450.0,1254.0,66.0,0.0,0.0,0.0,0.0,66.0,-1188.0
2021-08-28 23:00:00,18.0,377.0,548.0,0.0,480.0,1423.0,5.0,0.0,0.0,0.0,0.0,5.0,-1418.0
2021-08-29 00:00:00,1,394,536,0,487,1418,36,0,0,0,0,36,-1382
2021-08-29 01:00:00,49.0,364.0,589.0,0.0,411.0,1413.0,2.0,0.0,0.0,0.0,0.0,2.0,-1411.0
2021-08-29 02:00:00,33.0,361.0,594.0,0.0,399.0,1387.0,1.0,0.0,0.0,0.0,0.0,1.0,-1386.0
2021-08-29 03:00:00,12.0,364.0,595.0,0.0,426.0,1397.0,9.0,0.0,0.0,0.0,0.0,9.0,-1388.0
2021-08-29 04:00:00,15.0,357.0,604.0,0.0,426.0,1402.0,7.0,0.0,0.0,0.0,0.0,7.0,-1395.0
2021-08-29 05:00:00,11.0,361.0,613.0,0.0,396.0,1381.0,5.0,0.0,0.0,0.0,0.0,5.0,-1376.0
2021-08-29 06:00:00,5.0,362.0,600.0,0.0,399.0,1366.0,12.0,0.0,0.0,0.0,0.0,12.0,-1354.0
2021-08-29 07:00:00,4.0,356.0,612.0,0.0,408.0,1380.0,17.0,0.0,0.0,0.0,0.0,17.0,-1363.0
2021-08-29 08:00:00,0.0,311.0,565.0,0.0,332.0,1208.0,85.0,0.0,0.0,0.0,0.0,85.0,-1123.0
2021-08-29 09:00:00,0.0,305.0,414.0,0.0,354.0,1073.0,165.0,0.0,0.0,0.0,0.0,165.0,-908.0
2021-08-29 10:00:00,0.0,313.0,371.0,0.0,333.0,1017.0,210.0,0.0,0.0,0.0,0.0,210.0,-807.0
2021-08-29 11:00:00,0.0,329.0,409.0,0.0,360.0,1098.0,176.0,0.0,0.0,0.0,0.0,176.0,-922.0
2021-08-29 12:00:00,0.0,343.0,426.0,0.0,367.0,1136.0,181.0,0.0,0.0,0.0,0.0,181.0,-955.0
2021-08-29 13:00:00,0.0,361.0,448.0,0.0,385.0,1194.0,184.0,0.0,0.0,0.0,0.0,184.0,-1010.0
2021-08-29 14:00:00,0.0,349.0,432.0,0.0,366.0,1147.0,173.0,0.0,0.0,0.0,0.0,173.0,-974.0
2021-08-29 15:00:00,0.0,336.0,444.0,0.0,339.0,1119.0,141.0,0.0,0.0,0.0,0.0,141.0,-978.0
2021-08-29 16:00:00,0.0,322.0,448.0,0.0,331.0,1101.0,134.0,0.0,0.0,0.0,0.0,134.0,-967.0
2021-08-29 17:00:00,0.0,281.0,417.0,0.0,263.0,961.0,124.0,0.0,0.0,0.0,0.0,124.0,-837.0
2021-08-29 18:00:00,0.0,308.0,473.0,0.0,346.0,1127.0,41.0,0.0,0.0,0.0,0.0,41.0,-1086.0
2021-08-29 19:00:00,10.0,299.0,490.0,0.0,330.0,1129.0,11.0,0.0,0.0,0.0,0.0,11.0,-1118.0
2021-08-29 20:00:00,15.0,328.0,511.0,0.0,381.0,1235.0,9.0,0.0,0.0,0.0,0.0,9.0,-1226.0
2021-08-29 21:00:00,4.0,335.0,489.0,0.0,418.0,1246.0,16.0,0.0,0.0,0.0,0.0,16.0,-1230.0
2021-08-29 22:00:00,4.0,350.0,510.0,0.0,411.0,1275.0,17.0,0.0,0.0,0.0,0.0,17.0,-1258.0
2021-08-29 23:00:00,23.0,377.0,578.0,0.0,419.0,1397.0,6.0,0.0,0.0,0.0,0.0,6.0,-1391.0
2021-08-30 00:00:00,14,386,577,0,421,1398,6,0,0,0,0,6,-1392
2021-08-30 01:00:00,0.0,408.0,558.0,0.0,475.0,1441.0,69.0,0.0,0.0,0.0,0.0,69.0,-1372.0
2021-08-30 02:00:00,0.0,417.0,528.0,0.0,482.0,1427.0,116.0,0.0,0.0,0.0,0.0,116.0,-1311.0
2021-08-30 03:00:00,0.0,418.0,536.0,0.0,501.0,1455.0,134.0,0.0,0.0,0.0,0.0,134.0,-1321.0
2021-08-30 04:00:00,0.0,404.0,540.0,0.0,485.0,1429.0,122.0,0.0,0.0,0.0,0.0,122.0,-1307.0
2021-08-30 05:00:00,0.0,400.0,536.0,0.0,478.0,1414.0,110.0,0.0,0.0,0.0,0.0,110.0,-1304.0
2021-08-30 06:00:00,0.0,386.0,546.0,0.0,449.0,1381.0,93.0,0.0,0.0,0.0,0.0,93.0,-1288.0
2021-08-30 07:00:00,0.0,325.0,415.0,0.0,413.0,1153.0,133.0,0.0,0.0,0.0,0.0,133.0,-1020.0
2021-08-30 08:00:00,0.0,305.0,397.0,0.0,378.0,1080.0,61.0,0.0,0.0,0.0,0.0,61.0,-1019.0
2021-08-30 09:00:00,0.0,317.0,354.0,0.0,412.0,1083.0,76.0,0.0,0.0,0.0,0.0,76.0,-1007.0
2021-08-30 10:00:00,0.0,328.0,299.0,0.0,461.0,1088.0,125.0,0.0,0.0,0.0,0.0,125.0,-963.0
2021-08-30 11:00:00,0.0,353.0,262.0,0.0,499.0,1114.0,184.0,0.0,0.0,0.0,0.0,184.0,-930.0
2021-08-30 12:00:00,0.0,375.0,290.0,0.0,526.0,1191.0,174.0,0.0,0.0,0.0,0.0,174.0,-1017.0
2021-08-30 13:00:00,0.0,398.0,336.0,0.0,535.0,1269.0,159.0,0.0,0.0,0.0,0.0,159.0,-1110.0
2021-08-30 14:00:00,0.0,346.0,237.0,0.0,535.0,1118.0,216.0,0.0,0.0,0.0,0.0,216.0,-902.0
2021-08-30 15:00:00,0.0,348.0,256.0,0.0,498.0,1102.0,263.0,0.0,0.0,0.0,0.0,263.0,-839.0
2021-08-30 16:00:00,0.0,360.0,277.0,0.0,508.0,1145.0,247.0,0.0,0.0,0.0,0.0,247.0,-898.0
2021-08-30 17:00:00,0.0,344.0,267.0,0.0,498.0,1109.0,249.0,0.0,0.0,0.0,0.0,249.0,-860.0
2021-08-30 18:00:00,0.0,360.0,343.0,0.0,535.0,1238.0,116.0,0.0,0.0,0.0,0.0,116.0,-1122.0
2021-08-30 19:00:00,0.0,378.0,404.0,0.0,540.0,1322.0,35.0,0.0,0.0,0.0,0.0,35.0,-1287.0
2021-08-30 20:00:00,0.0,355.0,395.0,0.0,542.0,1292.0,44.0,0.0,0.0,0.0,0.0,44.0,-1248.0
2021-08-30 21:00:00,0.0,342.0,345.0,0.0,517.0,1204.0,94.0,0.0,0.0,0.0,0.0,94.0,-1110.0
2021-08-30 22:00:00,0.0,350.0,355.0,0.0,487.0,1192.0,114.0,0.0,0.0,0.0,0.0,114.0,-1078.0
2021-08-30 23:00:00,2.0,418.0,502.0,0.0,551.0,1473.0,26.0,0.0,0.0,0.0,0.0,26.0,-1447.0
2021-08-31 00:00:00,0,430,492,0,511,1433,136,0,0,0,0,136,-1297
2021-08-31 01:00:00,0.0,444.0,494.0,0.0,528.0,1466.0,168.0,0.0,0.0,0.0,0.0,168.0,-1298.0
2021-08-31 02:00:00,0.0,451.0,518.0,0.0,512.0,1481.0,178.0,0.0,0.0,0.0,0.0,178.0,-1303.0
2021-08-31 03:00:00,0.0,451.0,539.0,0.0,520.0,1510.0,163.0,0.0,0.0,0.0,0.0,163.0,-1347.0
2021-08-31 04:00:00,0.0,431.0,532.0,0.0,498.0,1461.0,169.0,0.0,0.0,0.0,0.0,169.0,-1292.0
2021-08-31 05:00:00,0.0,420.0,534.0,0.0,480.0,1434.0,161.0,0.0,0.0,0.0,0.0,161.0,-1273.0
2021-08-31 06:00:00,0.0,403.0,527.0,0.0,497.0,1427.0,145.0,0.0,0.0,0.0,0.0,145.0,-1282.0
2021-08-31 07:00:00,0.0,327.0,292.0,0.0,499.0,1118.0,290.0,0.0,0.0,0.0,0.0,290.0,-828.0
2021-08-31 08:00:00,0.0,281.0,273.0,0.0,406.0,960.0,171.0,0.0,0.0,0.0,0.0,171.0,-789.0
2021-08-31 09:00:00,0.0,273.0,222.0,0.0,395.0,890.0,180.0,0.0,0.0,0.0,0.0,180.0,-710.0
2021-08-31 10:00:00,0.0,299.0,224.0,0.0,404.0,927.0,189.0,0.0,0.0,0.0,0.0,189.0,-738.0
2021-08-31 11:00:00,0.0,310.0,232.0,0.0,407.0,949.0,190.0,0.0,0.0,0.0,0.0,190.0,-759.0
2021-08-31 12:00:00,0.0,324.0,278.0,0.0,425.0,1027.0,154.0,0.0,0.0,0.0,0.0,154.0,-873.0
2021-08-31 13:00:00,0.0,305.0,226.0,0.0,409.0,940.0,246.0,0.0,0.0,0.0,0.0,246.0,-694.0
2021-08-31 14:00:00,0.0,304.0,200.0,0.0,408.0,912.0,281.0,0.0,0.0,0.0,0.0,281.0,-631.0
2021-08-31 15:00:00,0.0,273.0,145.0,0.0,407.0,825.0,319.0,0.0,0.0,0.0,0.0,319.0,-506.0
2021-08-31 16:00:00,0.0,259.0,138.0,0.0,403.0,800.0,294.0,0.0,0.0,0.0,0.0,294.0,-506.0
2021-08-31 17:00:00,0.0,223.0,105.0,0.0,375.0,703.0,298.0,0.0,0.0,0.0,0.0,298.0,-405.0
2021-08-31 18:00:00,0.0,268.0,257.0,0.0,428.0,953.0,119.0,0.0,0.0,0.0,0.0,119.0,-834.0
2021-08-31 19:00:00,0.0,257.0,284.0,0.0,402.0,943.0,57.0,0.0,0.0,0.0,0.0,57.0,-886.0
2021-08-31 20:00:00,0.0,245.0,297.0,0.0,420.0,962.0,48.0,0.0,0.0,0.0,0.0,48.0,-914.0
2021-08-31 21:00:00,0.0,222.0,238.0,0.0,380.0,840.0,78.0,0.0,0.0,0.0,0.0,78.0,-762.0
2021-08-31 22:00:00,0.0,285.0,333.0,0.0,404.0,1022.0,52.0,0.0,0.0,0.0,0.0,52.0,-970.0
2021-08-31 23:00:00,0.0,348.0,424.0,0.0,485.0,1257.0,58.0,0.0,0.0,0.0,0.0,58.0,-1199.0
2021-09-01 00:00:00,0,370,429,0,438,1237,161,0,0,0,0,161,-1076
2021-09-01 01:00:00,0.0,398.0,438.0,0.0,500.0,1336.0,166.0,0.0,0.0,0.0,0.0,166.0,-1170.0
2021-09-01 02:00:00,0.0,426.0,485.0,0.0,524.0,1435.0,118.0,0.0,0.0,0.0,0.0,118.0,-1317.0
2021-09-01 03:00:00,0.0,418.0,498.0,0.0,514.0,1430.0,128.0,0.0,0.0,0.0,0.0,128.0,-1302.0
2021-09-01 04:00:00,0.0,418.0,505.0,0.0,513.0,1436.0,116.0,0.0,0.0,0.0,0.0,116.0,-1320.0
2021-09-01 05:00:00,0.0,410.0,509.0,0.0,513.0,1432.0,107.0,0.0,0.0,0.0,0.0,107.0,-1325.0
2021-09-01 06:00:00,0.0,381.0,474.0,0.0,546.0,1401.0,114.0,0.0,0.0,0.0,0.0,114.0,-1287.0
2021-09-01 07:00:00,0.0,340.0,332.0,0.0,566.0,1238.0,168.0,0.0,0.0,0.0,0.0,168.0,-1070.0
2021-09-01 08:00:00,0.0,295.0,222.0,0.0,497.0,1014.0,197.0,0.0,0.0,0.0,0.0,197.0,-817.0
2021-09-01 09:00:00,0.0,319.0,215.0,0.0,504.0,1038.0,208.0,0.0,0.0,0.0,0.0,208.0,-830.0
2021-09-01 10:00:00,0.0,341.0,177.0,0.0,524.0,1042.0,269.0,0.0,0.0,0.0,0.0,269.0,-773.0
