"Date,""MCP"",""Buy_Exports_GR-TR"",""Buy_HV_LOAD"",""Buy_LOSSES_LOAD"",""Buy_LV_LOAD"",""Buy_MV_LOAD"",""Sell_Imports_AL-GR"",""Sell_Imports_BG-GR"",""Sell_Imports_MK-GR"",""Sell_Imports_TR-GR"",""Sell__SUPPLY"",""Sell_Big Hydro_SUPPLY"",""Sell_Lignite_SUPPLY"",""Sell_Natural Gas_SUPPLY"",""Sell_RES_SUPPLY"",""Buy_Exports_GR-BG"",""Buy_Exports_GR-MK"",""Buy_Exports_GR-AL"",""Buy_Exports_GR-IT"",""Sell_Imports_IT-GR"",""Buy_PUMP_LOAD"",""Buy_Imports_IT-GR"",""Sell_Exports_GR-IT"",""Buy_CRETE LOAD_LOAD"",""Sell_CRETE CONVENTIONAL_SUPPLY"",""Sell_CRETE RENEWABLES_SUPPLY"""
"2021-07-14 11:00:00,""104.57"",NULL,""753.275"",""174.5"",""6219.338"",""2180.104"",""208"",""349.7"",""418"",""100"",NULL,""573.443"",""499"",""3799.192"",""3419.89"",NULL,""28"",""12"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-14 12:00:00,""105.08"",NULL,""735.238"",""179"",""6434.507"",""2217.314"",""268"",""448.6"",""470"",""100"",NULL,""539"",""499"",""3797.387"",""3494.055"",NULL,""38"",""12"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-14 13:00:00,""106.04"",NULL,""728.378"",""180"",""6432.715"",""2217.161"",""272"",""554.3"",""470"",""100"",NULL,""455"",""499"",""3805.869"",""3452.063"",NULL,""38"",""12"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-14 14:00:00,""106.08"",NULL,""714.355"",""179"",""6290.467"",""2171.04"",""292"",""496.5"",""471"",""100"",NULL,""455"",""499"",""3805.389"",""3282.974"",NULL,""35"",""12"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-14 15:00:00,""108.07"",NULL,""714.834"",""181"",""6184.348"",""2102.928"",""268"",""632.9"",""458"",""100"",NULL,""455"",""499"",""3828.194"",""2979.048"",NULL,""25"",""12"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-14 16:00:00,""106.15"",NULL,""725.865"",""186"",""6103.435"",""2017.869"",""276"",""628"",""459"",""100"",NULL,""759"",""499"",""3806.048"",""2530.128"",NULL,""6"",""18"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-14 17:00:00,""105.13"",NULL,""737.943"",""195"",""5981.615"",""1913.592"",""268"",""592.7"",""352"",""100"",NULL,""842"",""499"",""3785.185"",""1934.229"",NULL,""27"",""18"",NULL,""500"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-14 18:00:00,""109.1"",NULL,""744.942"",""202"",""5838.031"",""1811.711"",""330"",""652.5"",""374"",""100"",NULL,""1025"",""499"",""3832.448"",""1328.717"",NULL,""27"",""18"",NULL,""500"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-14 19:00:00,""111.96"",NULL,""746.829"",""203.5"",""5770.662"",""1706.196"",""335"",""542.7"",""361"",""100"",NULL,""1205"",""499"",""3880.556"",""1048.891"",NULL,""27"",""18"",NULL,""500"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-14 20:00:00,""111.53"",NULL,""750.83"",""206"",""5940.348"",""1583.587"",""343"",""660"",""354"",""100"",NULL,""1199"",""499"",""3894.603"",""976.162"",NULL,""27"",""18"",NULL,""500"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-14 21:00:00,""108.02"",NULL,""756.838"",""198.5"",""5720.868"",""1507.591"",""343"",""476.3"",""418"",""100"",NULL,""1079"",""499"",""3876.655"",""936.013"",NULL,""5"",""18"",NULL,""478.8"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-14 22:00:00,""104.57"",NULL,""882.809"",""191"",""5332.677"",""1475.51"",""348"",""536.4"",""443"",""100"",NULL,""724.405"",""499"",""3868.643"",""897.555"",NULL,""13"",""22"",NULL,""500"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-14 23:00:00,""101.62"",NULL,""911.757"",""180"",""4919.383"",""1476.074"",""346"",""586.9"",""442.355"",""100"",NULL,""430"",""346"",""3841.322"",""916.645"",NULL,NULL,""22"",NULL,""500"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 00:00:00,""104.46"",NULL,""927.488"",""146.5"",""4422.503"",""1452.985"",""404"",""660"",""500"",""100"",NULL,""114"",""455.011"",""3801.324"",""940.141"",NULL,""11"",""14"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 01:00:00,""99.23"",NULL,""935.481"",""147.5"",""4108.002"",""1421.119"",""180"",""660"",""500"",""100"",NULL,""114"",""346"",""3758.035"",""1014.067"",NULL,""6"",""54"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 02:00:00,""90.73"",NULL,""933.482"",""145"",""3948.99"",""1381.741"",""59"",""660"",""426.272"",""100"",NULL,""114"",""346"",""3680.465"",""1112.476"",NULL,""3"",""86"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 03:00:00,""85.09"",NULL,""922.654"",""151"",""3817.161"",""1366.187"",""40"",""660"",""421"",""100"",NULL,""114"",""346"",""3438.012"",""1204.99"",NULL,""2"",""65"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 04:00:00,""85.09"",NULL,""913.773"",""156"",""3742.065"",""1396.609"",NULL,""660"",""422"",""100"",NULL,""170"",""346"",""3296.56"",""1290.887"",NULL,""2"",""75"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 05:00:00,""86.96"",NULL,""886.838"",""160"",""3693.161"",""1520.102"",NULL,""476.3"",""476"",""100"",NULL,""132"",""346"",""3473.534"",""1384.236"",NULL,NULL,""128"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 06:00:00,""100.68"",NULL,""886.474"",""153"",""4091.552"",""1717.868"",""79"",""456.7"",""381"",""100"",NULL,""282"",""346"",""3752.788"",""1576.407"",NULL,""93"",""32"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 07:00:00,""106.03"",NULL,""884.868"",""150"",""4736.15"",""1925.973"",""39"",""359.6"",""293"",""100"",NULL,""722"",""507"",""3759.584"",""2058.808"",NULL,""91"",""51"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 08:00:00,""108.71"",NULL,""824.404"",""154.5"",""5420.095"",""2060.056"",""114"",""343.9"",""294.544"",""100"",NULL,""760"",""507"",""3771.609"",""2678.009"",NULL,""103"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 09:00:00,""106.58"",NULL,""790.189"",""160.5"",""5838.756"",""2128.1"",""169"",""285.9"",""313"",""100"",NULL,""764"",""507"",""3732.509"",""3194.102"",NULL,""72"",""76"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 10:00:00,""104.09"",NULL,""761.208"",""167"",""6262.724"",""2176.329"",""179"",""540.8"",""296"",""100"",NULL,""678"",""397"",""3702.833"",""3535.598"",NULL,""55"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 11:00:00,""104.76"",NULL,""734.269"",""170"",""6582.442"",""2209.395"",""279"",""587.3"",""475"",""100"",NULL,""439.709"",""507"",""3693.292"",""3703.812"",NULL,""82"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 12:00:00,""108.88"",NULL,""723.643"",""169"",""6862.636"",""2251.485"",""344"",""660"",""485"",""100"",NULL,""539"",""507"",""3721.77"",""3740.994"",NULL,""84"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 13:00:00,""129.12"",NULL,""741.6"",""174.5"",""6799.791"",""2254.434"",""323"",""660"",""485"",""100"",NULL,""455"",""507"",""3871.6"",""3658.725"",NULL,""83"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 14:00:00,""124.5"",NULL,""728.315"",""172"",""6625.271"",""2212.324"",""323"",""660"",""485"",""100"",NULL,""455"",""507"",""3828.844"",""3463.066"",NULL,""77"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 15:00:00,""140.2"",NULL,""734.866"",""171.5"",""6496.725"",""2138.354"",""315"",""660"",""485"",""100"",NULL,""478.803"",""507"",""3937.058"",""3131.584"",NULL,""66"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 16:00:00,""140"",NULL,""734.848"",""169.5"",""6368.521"",""2036.921"",""302"",""660"",""500"",""100"",NULL,""709"",""507"",""3937.429"",""2653.361"",NULL,""52"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 17:00:00,""140.2"",NULL,""754.799"",""170.5"",""6242.466"",""1934.631"",""378"",""660"",""493"",""100"",NULL,""1036.847"",""507"",""3949.034"",""2020.515"",NULL,""35"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 18:00:00,""140.21"",NULL,""760.821"",""168.5"",""6018.381"",""1832.602"",""407"",""660"",""500"",""100"",NULL,""1309.121"",""507"",""3969.066"",""1379.117"",NULL,""44"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 19:00:00,""140.2"",NULL,""766.78"",""161.5"",""5887.713"",""1716.524"",""407"",""660"",""486"",""100"",NULL,""1337.966"",""507"",""3996.913"",""1089.638"",NULL,""45"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 20:00:00,""140.2"",NULL,""778.81"",""168"",""6001.997"",""1581.375"",""407"",""660"",""500"",""100"",NULL,""1382.467"",""507"",""4039.889"",""994.826"",NULL,""54"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 21:00:00,""140.17"",NULL,""754.599"",""155.5"",""5841.5"",""1512.026"",""407"",""660"",""500"",""100"",NULL,""1104.934"",""507"",""4094.667"",""940.024"",NULL,""43"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 22:00:00,""140"",NULL,""862.576"",""157.5"",""5471.355"",""1491.03"",""412"",""660"",""500"",""100"",NULL,""854"",""507"",""4112.064"",""898.397"",NULL,""49"",""12"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-15 23:00:00,""120.42"",NULL,""893.582"",""152"",""5022.982"",""1486.223"",""362"",""660"",""500"",""100"",NULL,""660"",""507"",""3935.276"",""881.511"",NULL,""39"",""12"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 00:00:00,""102.42"",NULL,""893.111"",""152.5"",""4436.734"",""1479.545"",""390"",""660"",""494"",""100"",NULL,""114"",""548.82"",""3748.714"",""927.356"",NULL,""9"",""12"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 01:00:00,""89.97"",NULL,""893.105"",""151.5"",""4124.567"",""1447.155"",""221"",""660"",""494"",""100"",NULL,""114"",""501"",""3609.535"",""975.792"",NULL,""7"",""52"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 02:00:00,""87"",NULL,""908.102"",""154.5"",""3959.892"",""1414.432"",""216.885"",""660"",""497"",""100"",NULL,""114"",""501"",""3364.263"",""1035.778"",NULL,NULL,""52"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 03:00:00,""78.62"",NULL,""905.148"",""155"",""3777.521"",""1389.352"",""186"",""660"",""499"",""100"",NULL,""114"",""501"",""3130.416"",""1088.605"",NULL,NULL,""52"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 04:00:00,""78.62"",NULL,""903.127"",""159.5"",""3714.36"",""1428.356"",""136"",""568.6"",""478"",""100"",NULL,""224"",""501"",""3121.208"",""1148.546"",NULL,""20"",""52"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 05:00:00,""85.48"",NULL,""888.014"",""156"",""3676.882"",""1559.916"",""136"",""407.2"",""443"",""100"",NULL,""182"",""501"",""3342.186"",""1221.436"",NULL,NULL,""52"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 06:00:00,""100.12"",NULL,""888.051"",""156"",""4070.694"",""1758.699"",""177"",""327.4"",""337"",""100"",NULL,""282"",""501"",""3761.332"",""1416.718"",NULL,""22"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 07:00:00,""102.42"",NULL,""901.089"",""155.5"",""4697.092"",""1946.963"",""215"",""252.6"",""239"",""100"",NULL,""712"",""528.82"",""3803.976"",""1878.256"",NULL,""22"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 08:00:00,""106.7"",NULL,""869.257"",""155"",""5376.743"",""2073.644"",""245.785"",""241.1"",""276.846"",""100"",NULL,""750"",""662"",""3827.692"",""2407.228"",NULL,""29"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 09:00:00,""102.42"",NULL,""835.243"",""156.5"",""5781.17"",""2138.07"",""200"",""479"",""255"",""100"",NULL,""754"",""522.873"",""3767.976"",""2869.142"",NULL,""30"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 10:00:00,""101.5"",NULL,""785.239"",""169"",""6095.343"",""2167.946"",""236.599"",""537.9"",""322"",""100"",NULL,""614"",""501"",""3747.227"",""3194.81"",NULL,""29"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 11:00:00,""104.47"",NULL,""776.177"",""178.5"",""6355.757"",""2188.464"",""294"",""547.1"",""330"",""100"",NULL,""477"",""662"",""3759.45"",""3388.997"",NULL,""52.641"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 12:00:00,""104.77"",NULL,""743.009"",""183"",""6648.619"",""2230.722"",""322"",""609.5"",""417"",""100"",NULL,""490.833"",""662"",""3760.326"",""3471.698"",NULL,""21"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 13:00:00,""104.78"",NULL,""749.995"",""183.5"",""6640.987"",""2233.866"",""333"",""628.8"",""450"",""100"",NULL,""504.811"",""662"",""3743.254"",""3434.49"",NULL,""41"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 14:00:00,""104.76"",NULL,""724.101"",""183"",""6471.535"",""2189.103"",""307"",""660"",""455"",""100"",NULL,""386.416"",""662"",""3737.084"",""3300.239"",NULL,""28"",""12"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 15:00:00,""104.78"",NULL,""727.131"",""178.5"",""6317.478"",""2114.131"",""317"",""660"",""400"",""100"",NULL,""500.069"",""662"",""3737.254"",""3012.917"",NULL,""45"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 16:00:00,""121.61"",NULL,""740.142"",""175"",""6283.237"",""2036.843"",""407"",""660"",""500"",""100"",NULL,""550"",""662"",""3833.087"",""2564.135"",NULL,""34"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 17:00:00,""112.07"",NULL,""779.001"",""172.5"",""6147.174"",""1931.579"",""407"",""660"",""500"",""100"",NULL,""996"",""662"",""3788.249"",""1951.005"",NULL,""27"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 18:00:00,""140"",NULL,""785.042"",""169"",""5923.209"",""1825.324"",""407"",""660"",""500"",""100"",NULL,""1015"",""754"",""3943.9"",""1352.675"",NULL,""23"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 19:00:00,""140.17"",NULL,""783.015"",""165.5"",""5767.06"",""1715.518"",""407"",""660"",""500"",""100"",NULL,""1067.331"",""754"",""3968.455"",""1004.307"",NULL,""23"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 20:00:00,""140.17"",NULL,""796.033"",""164.5"",""5937.46"",""1589.75"",""407"",""660"",""500"",""100"",NULL,""1235.751"",""754"",""4010.41"",""869.582"",NULL,""42"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 21:00:00,""131.46"",NULL,""784.03"",""158"",""5743.544"",""1515.799"",""407"",""660"",""500"",""100"",NULL,""1039"",""719.022"",""3992.144"",""825.207"",NULL,""34"",""7"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 22:00:00,""126.69"",NULL,""898.007"",""162"",""5318.481"",""1473.835"",""412"",""660"",""500"",""100"",NULL,""754"",""662"",""3975.507"",""823.816"",NULL,""22"",""13"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-16 23:00:00,""104.77"",NULL,""913.998"",""155"",""4838.306"",""1444.178"",""331"",""660"",""500"",""100"",NULL,""461.838"",""662"",""3837.326"",""830.318"",NULL,""18"",""13"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 00:00:00,""102.05"",NULL,""901.909"",""149"",""4337.533"",""1362.342"",""255.891"",""660"",""483"",""100"",NULL,""114"",""593"",""3743.548"",""824.345"",NULL,""5"",""18"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 01:00:00,""102.04"",NULL,""918.875"",""144"",""4063.109"",""1343.209"",""221.87"",""660"",""484"",""100"",NULL,""114"",""593"",""3661.592"",""871.731"",NULL,NULL,""237"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 02:00:00,""90.99"",NULL,""934.743"",""143"",""3899.163"",""1312.054"",""108"",""660"",""500"",""100"",NULL,""114"",""593"",""3524.75"",""921.21"",NULL,NULL,""232"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 03:00:00,""88.63"",NULL,""937.832"",""144.5"",""3713.233"",""1275.515"",""70"",""660"",""494"",""100"",NULL,""114"",""593"",""3254.51"",""950.57"",NULL,NULL,""165"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 04:00:00,""90.99"",NULL,""941.208"",""144"",""3641.644"",""1279.717"",""75"",""660"",""500"",""100"",NULL,""224"",""593"",""3024.304"",""990.265"",NULL,NULL,""160"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 05:00:00,""86.72"",NULL,""923.643"",""139"",""3527.094"",""1306.163"",""80"",""660"",""500"",""100"",NULL,""182"",""593"",""2957.02"",""1051.88"",NULL,NULL,""228"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 06:00:00,""84.96"",NULL,""908.68"",""135.5"",""3731.21"",""1390.382"",""258"",""562.9"",""500"",""100"",NULL,""282"",""593"",""2921.161"",""1199.721"",NULL,""6"",""245"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 07:00:00,""87.7"",NULL,""918.644"",""133"",""4233.69"",""1493.426"",""116"",""374.1"",""442"",""100"",NULL,""712"",""593"",""2991.424"",""1627.197"",NULL,NULL,""177"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 08:00:00,""90.16"",NULL,""929.278"",""134"",""4769.535"",""1560.386"",""81"",""468.3"",""342"",""100"",NULL,""750"",""593"",""3113.266"",""2134.643"",NULL,""12"",""177"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 09:00:00,""87.71"",NULL,""929.273"",""138.5"",""5175.53"",""1593.306"",""60"",""402.8"",""314"",""100"",NULL,""754"",""593"",""3304.005"",""2548.83"",NULL,""32"",""208"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 10:00:00,""90.86"",NULL,""917.265"",""144"",""5565.491"",""1613.564"",""60"",""457.5"",""319"",""100"",NULL,""628"",""593"",""3499.952"",""2830.877"",NULL,""49"",""199"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 11:00:00,""93.3"",NULL,""908.225"",""154"",""5876.744"",""1614.954"",""66"",""485.6"",""438.881"",""100"",NULL,""477"",""593"",""3603.881"",""2991.57"",NULL,""65"",""137"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 12:00:00,""94.98"",NULL,""914.232"",""157"",""6065.364"",""1606.269"",""64"",""647.9"",""472"",""100"",NULL,""402"",""593"",""3615.078"",""3051.879"",NULL,""63"",""140"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 13:00:00,""104.46"",NULL,""881.112"",""159.5"",""6029.804"",""1590.084"",""72"",""660"",""450"",""100"",NULL,""380"",""648.002"",""3553.808"",""2995.69"",NULL,""60"",""139"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 14:00:00,""94.62"",NULL,""857.786"",""154"",""5846.941"",""1575.571"",""95"",""660"",""497"",""100"",NULL,""380"",""593"",""3459.767"",""2822.531"",NULL,""50"",""123"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 15:00:00,""97.69"",NULL,""839.826"",""161.5"",""5671.338"",""1546.944"",""109"",""557.8"",""499"",""100"",NULL,""380"",""593"",""3634.604"",""2510.212"",NULL,""47"",""117"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 16:00:00,""104.04"",NULL,""843.832"",""164"",""5580.355"",""1520.851"",""286"",""600"",""500"",""100"",NULL,""380"",""644"",""3689.953"",""2065.085"",NULL,""39"",""117"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 17:00:00,""96.28"",NULL,""835.799"",""168.5"",""5426.198"",""1466.786"",""310"",""445.9"",""500"",""100"",NULL,""852"",""593"",""3628.69"",""1519.717"",NULL,""35"",""17"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 18:00:00,""96.98"",NULL,""836.871"",""167"",""5278.288"",""1418.835"",""333"",""484.5"",""500"",""100"",NULL,""1075"",""593"",""3649.088"",""996.37"",NULL,""18"",""12"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 19:00:00,""92.03"",NULL,""836.852"",""157"",""5176.45"",""1335.072"",""273"",""501"",""422"",""100"",NULL,""1260"",""593"",""3608.707"",""776.661"",NULL,""15"",""14"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 20:00:00,""95.61"",NULL,""837.924"",""159"",""5380.075"",""1275.23"",""292"",""464.3"",""498.715"",""100"",NULL,""1310"",""593"",""3668.645"",""757.578"",NULL,""14"",""18"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 21:00:00,""98.92"",NULL,""844.939"",""153"",""5221.063"",""1232.15"",""303"",""449.4"",""500"",""100"",NULL,""1015"",""593"",""3720.165"",""798.619"",NULL,""10"",""18"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 22:00:00,""99.95"",NULL,""838.935"",""148.5"",""5010.254"",""1221.149"",""339"",""647.5"",""493"",""100"",NULL,""524"",""593"",""3737.468"",""818.896"",NULL,""16"",""18"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-17 23:00:00,""87.72"",NULL,""848.871"",""144"",""4567.021"",""1181.385"",""338"",""626.5"",""477"",""100"",NULL,""340"",""593"",""3481.961"",""815.776"",NULL,""13"",""18"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-18 00:00:00,""95.59"",NULL,""852.916"",""139.5"",""4329.68"",""1151.142"",""391"",""660"",""500"",""100"",NULL,""114"",""346"",""3673.871"",""706.367"",NULL,NULL,""18"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-18 01:00:00,""94.13"",NULL,""847.917"",""137"",""4042.063"",""1137.889"",""268"",""660"",""500"",""100"",NULL,""114"",""346"",""3654.176"",""683.693"",NULL,NULL,""161"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-18 02:00:00,""88.32"",NULL,""838.942"",""134"",""3863.562"",""1120.834"",""244"",""660"",""500"",""100"",NULL,""114"",""346"",""3434.117"",""660.221"",NULL,NULL,""101"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-18 03:00:00,""88.32"",NULL,""840.011"",""132.5"",""3705.727"",""1109.956"",""224"",""660"",""500"",""100"",NULL,""114"",""346"",""3280.82"",""634.374"",NULL,NULL,""71"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-18 04:00:00,""88.32"",NULL,""839.659"",""134"",""3633.681"",""1116.079"",""220"",""660"",""500"",""100"",NULL,""224"",""346"",""3122.886"",""617.533"",NULL,NULL,""67"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-18 05:00:00,""91.47"",NULL,""823.657"",""134"",""3514.356"",""1108.088"",""231"",""660"",""500"",""100"",NULL,""182"",""346"",""3013.259"",""640.842"",NULL,NULL,""93"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-18 06:00:00,""88.32"",NULL,""800.693"",""116"",""3626.648"",""1126.257"",""366"",""660"",""500"",""100"",NULL,""282"",""346"",""2799.241"",""783.357"",NULL,NULL,""167"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-18 07:00:00,""78.92"",NULL,""809.723"",""96.5"",""3971.178"",""1159.828"",""368"",""660"",""495"",""100"",NULL,""712"",""346"",""2314.806"",""1208.423"",NULL,NULL,""167"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-18 08:00:00,""78.92"",NULL,""802.245"",""96"",""4388.754"",""1198.333"",""353"",""660"",""500"",""100"",NULL,""750"",""346"",""2243.659"",""1703.673"",NULL,""4"",""167"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-18 09:00:00,""78.92"",NULL,""815.232"",""105"",""4750.474"",""1234.019"",""298"",""660"",""500"",""100"",NULL,""754"",""346"",""2332.667"",""2111.058"",NULL,""30"",""167"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-18 10:00:00,""80.93"",NULL,""819.253"",""125.5"",""5099.103"",""1245.772"",""354"",""660"",""500"",""100"",NULL,""628"",""346"",""2534.376"",""2390.252"",NULL,""23"",""200"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-18 11:00:00,""91.47"",NULL,""833.261"",""133"",""5359.093"",""1248.934"",""348"",""660"",""494"",""100"",NULL,""477"",""346"",""2849.68"",""2533.608"",NULL,""34"",""200"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-18 12:00:00,""102.42"",NULL,""829.184"",""144"",""5487.515"",""1251.66"",""356"",""660"",""500"",""100"",NULL,""402"",""392.09"",""2914.436"",""2619.833"",NULL,""33"",""199"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL"
